17.5202, 5400, 1800, 0, 0, 0, 0
17.5301, 5400, 1800, 0, 0, 340.446, 0
17.5401, 5400, 1800, 1.19871e-05, 0, 340.446, 0
17.5501, 5400, 1800, -7.09808e-05, 0, 340.446, 0
17.5601, 5400, 1800, -7.09808e-05, 0, 340.446, 0
17.5701, 5400, 1800.15, -0.000276814, 0, 340.446, 0
17.5801, 5400, 1800.15, -0.000276814, 0, 340.446, 0
17.5901, 5400, 1800.46, -0.00184071, -0.00968002, 339.52, 0.738254
17.6001, 5400, 1800.46, -0.00184071, -0.00968002, 339.52, 0.738254
17.6101, 5399.86, 1801.39, -0.00137977, -0.00968002, 339.52, 0.738254
17.6201, 5399.86, 1801.39, -0.00137977, -0.00968002, 339.52, 0.738254
17.6301, 5399.86, 1801.39, -0.00137977, -0.00968002, 339.52, 0.738254
17.6401, 5400.02, 1802.16, -0.00270164, -0.00968002, 339.52, 0.738254
17.6501, 5400.19, 1803.39, -0.00490317, -0.00968002, 339.52, 0.738254
17.6601, 5400.19, 1803.39, -0.00490317, -0.388577, 333.661, 1.96652
17.6701, 5400.53, 1805.24, -0.00650428, -0.388577, 333.661, 1.96652
17.6801, 5400.53, 1805.24, -0.00650428, -0.388577, 333.661, 1.96652
17.6901, 5401.03, 1807.55, -0.00859272, -0.388577, 333.661, 1.96652
17.7001, 5401.03, 1807.55, -0.00859272, -0.388577, 333.661, 1.96652
17.7101, 5401.03, 1807.55, -0.00859272, -0.388577, 333.661, 1.96652
17.7201, 5402.01, 1810.3, -0.0117669, -4.02664, 363.045, 4.71935
17.7301, 5402.01, 1810.3, -0.0117669, -4.02664, 363.045, 4.71935
17.7401, 5403.02, 1813.83, -0.0133043, -4.02664, 363.045, 4.71935
17.7501, 5403.02, 1813.83, -0.0133043, -4.02664, 363.045, 4.71935
17.7601, 5404.35, 1817.97, -0.0157761, -4.02664, 363.045, 4.71935
17.7701, 5404.35, 1817.97, -0.0157761, -4.02664, 363.045, 4.71935
17.7801, 5405.87, 1822.71, -0.0205412, -4.02664, 363.045, 4.71935
17.7901, 5407.59, 1828.06, -0.0257571, -15.1718, 327.538, 10.3304
17.8001, 5407.59, 1828.06, -0.0257571, -15.1718, 327.538, 10.3304
17.8101, 5409.65, 1833.69, -0.0284891, -15.1718, 327.538, 10.3304
17.8201, 5409.65, 1833.69, -0.0284891, -15.1718, 327.538, 10.3304
17.8301, 5412.06, 1839.77, -0.0344848, -15.1718, 327.538, 10.3304
17.8401, 5412.06, 1839.77, -0.0344848, -15.1718, 327.538, 10.3304
17.8501, 5412.06, 1839.77, -0.0344848, -15.1718, 327.538, 10.3304
17.8601, 5414.2, 1846, -0.0398703, -24.1182, 353.009, 13.8308
17.8701, 5416.54, 1852.53, -0.0418577, -24.1182, 353.009, 13.8308
