3.05176e-05, 0, 0, -nan, -nan
0.00341296, 0, 0, 0, 0
0.00678015, 0, 0, 0, 0
0.0100739, 0, 0, 0, 0
0.013402, 0, 0, 0, 0
0.0167408, 0, 0, 0, 0
0.020067, 0, 0, 0, 0
0.0234082, 0, 0, 0, 0
0.0267408, 0, 0, 0, 0
0.0300679, 0, 0, 0, 0
0.0334105, 0, 0, 0, 0
0.0367351, 0, 0, 0, 0
0.0400677, 0, 0, 0, 0
0.0433984, 0, 0, 0, 0
0.0467343, 0, 0, 0, 0
0.0500669, 0, 0, 0, 0
0.0533986, 0, 0, 0, 0
0.0567803, 0, 0, 0, 0
0.0600812, 0, 0, 0, 0
0.0634034, 0, 0, 0, 0
0.0667326, 0, 0, 0, 0
0.0700641, 0, 0, 0, 0
0.0733967, 0, 0, 0, 0
0.0767398, 0, 0, 0, 0
0.0800693, 0, 0, 0, 0
0.0834022, 0, 0, 0, 0
0.0867324, 0, 0, 0, 0
0.0900762, 0, 0, 0, 0
0.0934238, 0, 0, 0, 0
0.0967362, 0, 0, 0, 0
0.100069, 0, 0, 0, 0
0.1034, 0, 0, 0, 0
0.106732, 0, 0, 0, 0
0.110067, 0, 0, 0, 0
0.113399, 0, 0, 0, 0
0.116728, 0, 0, 0, 0
0.120061, 0, 0, 0, 0
0.123394, 0, 0, 0, 0
0.126769, 0, 0, 0, 0
0.130069, 0, 0, 0, 0
0.133395, 0, 0, 0, 0
0.136728, 0, 0, 0, 0
0.140061, 0, 0, 0, 0
0.143394, 0, 0, 0, 0
0.146731, 0, 0, 0, 0
0.150061, 0, 0, 0, 0
0.153393, 0, 0, 0, 0
0.156728, 0, 0, 0, 0
0.160074, 0, 0, 0, 0
0.16341, 0, 0, 0, 0
0.166731, 0, 0, 0, 0
0.170058, 0, 0, 0, 0
0.17339, 0, 0, 0, 0
0.176724, 0, 0, 0, 0
0.180058, 0, 0, 0, 0
0.183391, 0, 0, 0, 0
0.186724, 0, 0, 0, 0
0.190061, 0, 0, 0, 0
0.193635, 0, 0, 0, 0
0.196827, 0, 0, 0, 0
0.20011, 0, 0, 0, 0
0.203398, 0, 0, 0, 0
0.206729, 0, 0, 0, 0
0.210102, 0, 0, 0, 0
0.213398, 0, 0, 0, 0
0.216731, 0, 0, 0, 0
0.220063, 0, 0, 0, 0
0.223397, 0, 0, 0, 0
0.226792, 0, 0, 0, 0
0.230079, 0, 0, 0, 0
0.233404, 0, 0, 0, 0
0.236731, 0, 0, 0, 0
0.240102, 0, 0, 0, 0
0.243434, 0, 0, 0, 0
0.246988, 0, 0, 0, 0
0.250094, 0, 0, 0, 0
0.253417, 0, 0, 0, 0
0.258595, 0, 0, 0, 0
0.260087, 0, 0, 0, 0
0.263423, 0, 0, 0, 0
0.266743, 0, 0, 0, 0
0.270075, 0, 0, 0, 0
0.273434, 0, 0, 0, 0
0.276777, 0, 0, 0, 0
0.280067, 0, 0, 0, 0
0.283399, 0, 0, 0, 0
0.286736, 0, 0, 0, 0
0.290065, 0, 0, 0, 0
0.293405, 0, 0, 0, 0
0.296844, 0, 0, 0, 0
0.300075, 0, 0, 0, 0
0.303398, 0, 0, 0, 0
0.306762, 0, 0, 0, 0
0.310098, 0, 0, 0, 0
0.31343, 0, 0, 0, 0
0.316769, 0, 0, 0, 0
0.320065, 0, 0, 0, 0
0.323397, 0, 0, 0, 0
0.326739, 0, 0, 0, 0
0.330079, 0, 0, 0, 0
0.333406, 0, 0, 0, 0
0.336731, 0, 0, 0, 0
0.340073, 0, 0, 0, 0
0.343431, 0, 0, 0, 0
0.346764, 0, 0, 0, 0
0.350063, 0, 0, 0, 0
0.353398, 0, 0, 0, 0
0.356765, 0, 0, 0, 0
0.360102, 0, 0, 0, 0
0.36382, 0, 0, 0, 0
0.36679, 0, 0, 0, 0
0.370067, 0, 0, 0, 0
0.373431, 0, 0, 0, 0
0.376776, 0, 0, 0, 0
0.380099, 0, 0, 0, 0
0.383431, 0, 0, 0, 0
0.386763, 0, 0, 0, 0
0.390098, 0, 0, 0, 0
0.393446, 0, 0, 0, 0
0.396843, 0, 0, 0, 0
0.400116, 0, 0, 0, 0
0.403431, 0, 0, 0, 0
0.406761, 0, 0, 0, 0
0.410096, 0, 0, 0, 0
0.413441, 0, 0, 0, 0
0.416763, 0, 0, 0, 0
0.420098, 0, 0, 0, 0
0.42343, 0, 0, 0, 0
0.427213, 0, 0, 0, 0
0.430161, 0, 0, 0, 0
0.433446, 0, 0, 0, 0
0.436764, 0, 0, 0, 0
0.440064, 0, 0, 0, 0
0.443397, 0, 0, 0, 0
0.446781, 0, 0, 0, 0
0.450077, 0, 0, 0, 0
0.453425, 0, 0, 0, 0
0.456736, 0, 0, 0, 0
0.460067, 0, 0, 0, 0
0.463423, 0, 0, 0, 0
0.466736, 0, 0, 0, 0
0.470087, 0, 0, 0, 0
0.473411, 0, 0, 0, 0
0.476732, 0, 0, 0, 0
0.480067, 0, 0, 0, 0
0.4834, 0, 0, 0, 0
0.486743, 0, 0, 0, 0
0.490062, 0, 0, 0, 0
0.4934, 0, 0, 0, 0
0.49675, 0, 0, 0, 0
0.500079, 0, 0, 0, 0
0.503405, 0, 0, 0, 0
0.506729, 0, 0, 0, 0
0.510063, 0, 0, 0, 0
0.513397, 0, 0, 0, 0
0.51673, 0, 0, 0, 0
0.520066, 0, 0, 0, 0
0.523395, 0, 0, 0, 0
0.526729, 0, 0, 0, 0
0.530191, 0, 0, 0, 0
0.533497, 0, 0, 0, 0
0.536804, 0, 0, 0, 0
0.540113, 0, 0, 0, 0
0.543433, 0, 0, 0, 0
0.546764, 0, 0, 0, 0
