1461.55, 5400, 1800, 0, -nan, -nan
1462.23, 5400, 1800, 0, 0, 0
1462.24, 5400, 1800, 0, 0, 0
1462.25, 5400, 1800, 0, 0, 0
1462.26, 5400, 1800, 0, 0, 0
1462.27, 5400, 1800, 0, 0, 0
1462.28, 5400, 1800, 0, 0, 0
1462.29, 5400, 1800, 0, 0, 0
1462.3, 5400, 1800, 0, 0, 0
1462.31, 5400, 1800, 0, 0, 0
1462.32, 5400, 1800, 0, 0, 0
1462.33, 5400, 1800, 0, 0, 0
1462.34, 5400, 1800, 0, 0, 0
1462.35, 5400, 1800, 0, 0, 0
1462.36, 5400, 1800, 0, 0, 0
1462.37, 5400, 1800, 0, 0, 0
1462.38, 5400, 1800, 0, 0, 0
1462.39, 5400, 1800, 0, 0, 0
1462.4, 5400, 1800, 0, 0, 0
1462.41, 5400, 1800, 0, 0, 0
1462.42, 5400, 1800, 0, 0, 0
1462.43, 5400, 1800, 0, 0, 0
1462.44, 5400, 1800, 0, 0, 0
1462.45, 5400, 1800, 0, 0, 0
1462.46, 5400, 1800, 0, 0, 0
1462.47, 5400, 1800, 0, 0, 0
1462.48, 5400, 1800, 0, 0, 0
1462.49, 5400, 1800, 0, 0, 0
1462.5, 5400, 1800, 0, 0, 0
1462.51, 5400, 1800, 0, 0, 0
1462.52, 5400, 1800, 0, 0, 0
1462.53, 5400, 1800, 0, 0, 0
1462.54, 5400, 1800, 0, 0, 0
1462.55, 5400, 1800, 0, 0, 0
1462.56, 5400, 1800, 0, 0, 0
1462.57, 5400, 1800, 0, 0, 0
1462.58, 5400, 1800, 0, 0, 0
1462.59, 5400, 1800, 0, 0, 0
1462.6, 5400, 1800, 0, 0, 0
1462.61, 5400, 1800, 0, 0, 0
1462.62, 5400, 1800, 0, 0, 0
1462.63, 5400, 1800, 0, 0, 0
1462.64, 5400, 1800, 0, 0, 0
1462.65, 5400, 1800, 0, 0, 0
1462.66, 5400, 1800, 0, 0, 0
1462.67, 5400, 1800, 0, 0, 0
1462.68, 5400, 1800, 0, 0, 0
1462.69, 5400, 1800, 0, 0, 0
1462.7, 5400, 1800, 0, 0, 0
1462.71, 5400, 1800, 0, 0, 0
1462.72, 5400, 1800, 0, 0, 0
1462.73, 5400, 1800, 0, 0, 0
1462.74, 5400, 1800, 0, 0, 0
1462.75, 5400, 1800, 0, 0, 0
1462.76, 5400, 1800, 0, 0, 0
1462.77, 5400, 1800, 0, 0, 0
1462.78, 5400, 1800, 0, 0, 0
1462.79, 5400, 1800, 0, 0, 0
1462.8, 5400, 1800, 0, 0, 0
1462.81, 5400, 1800, 0, 0, 0
1462.82, 5400, 1800, 0, 0, 0
1462.83, 5400, 1800, 0, 0, 0
1462.84, 5400, 1800, 0, 0, 0
1462.85, 5400, 1800, 0, 0, 0
1462.86, 5400, 1800, 0, 0, 0
1462.87, 5400, 1800, 0, 0, 0
1462.88, 5400, 1800, 0, 0, 0
1462.89, 5400, 1800, 0, 0, 0
1462.9, 5400, 1800, 0, 0, 0
1462.91, 5400, 1800, 0, 0, 0
1462.92, 5400, 1800, 0, 0, 0
1462.93, 5400, 1800, 0, 0, 0
1462.94, 5400, 1800, 0, 0, 0
1462.95, 5400, 1800, 0, 0, 0
1462.96, 5400, 1800, 0, 0, 0
1462.97, 5400, 1800, 0, 0, 0
1462.98, 5400, 1800, 0, 0, 0
1462.99, 5400, 1800, 0, 0, 0
1463, 5400, 1800, 0, 0, 0
1463.01, 5400, 1800, 0, 0, 0
1463.02, 5400, 1800, 0, 0, 0
1463.03, 5400, 1800, 0, 0, 0
1463.04, 5400, 1800, 0, 0, 0
1463.05, 5400, 1800, 0, 0, 0
1463.06, 5400, 1800, 0, 0, 0
1463.07, 5400, 1800, 0, 0, 0
1463.08, 5400, 1800, 0, 0, 0
1463.09, 5400, 1800, 0, 0, 0
1463.1, 5400, 1800, 0, 0, 0
1463.11, 5400, 1800, 0, 0, 0
1463.12, 5400, 1800, 0, 0, 0
1463.13, 5400, 1800, 0, 0, 0
1463.14, 5400, 1800, 0, 0, 0
1463.15, 5400, 1800, 0, 0, 0
1463.16, 5400, 1800, 0, 0, 0
1463.17, 5400, 1800, 0, 0, 0
1463.18, 5400, 1800, 0, 0, 0
1463.19, 5400, 1800, 0, 0, 0
1463.2, 5400, 1800, 0, 0, 0
1463.21, 5400, 1800, 0, 0, 0
1463.22, 5400, 1800, 0, 0, 0
1463.23, 5400, 1800, 0, 0, 0
1463.24, 5400, 1800, 0, 0, 0
1463.25, 5400, 1800, 0, 0, 0
1463.26, 5400, 1800, 0, 0, 0
1463.27, 5400, 1800, 0, 0, 0
1463.28, 5400, 1800, 0, 0, 0
1463.29, 5400, 1800, 0, 0, 0
1463.3, 5400, 1800, 0, 0, 0
1463.31, 5400, 1800, 0, 0, 0
1463.32, 5400, 1800, 0, 0, 0
1463.33, 5400, 1800, 0, 0, 0
1463.34, 5400, 1800, 0, 0, 0
1463.35, 5400, 1800, 0, 0, 0
1463.36, 5400, 1800, 0, 0, 0
1463.37, 5400, 1800, 0, 0, 0
1463.38, 5400, 1800, 0, 0, 0
1463.39, 5400, 1800, 0, 0, 0
1463.4, 5400, 1800, 0, 0, 0
1463.41, 5400, 1800, 0, 0, 0
1463.42, 5400, 1800, 0, 0, 0
1463.43, 5400, 1800, 0, 0, 0
1463.44, 5400, 1800, 0, 0, 0
1463.45, 5400, 1800, 0, 0, 0
1463.46, 5400, 1800, 0, 0, 0
1463.47, 5400, 1800, 0, 0, 0
1463.48, 5400, 1800, 0, 0, 0
1463.49, 5400, 1800, 0, 0, 0
1463.5, 5400, 1800, 0, 0, 0
1463.51, 5400, 1800, 0, 0, 0
1463.52, 5400, 1800, 0, 0, 0
1463.53, 5400, 1800, 0, 0, 0
1463.54, 5400, 1800, 0, 0, 0
1463.55, 5400, 1800, 0, 0, 0
1463.56, 5400, 1800, 0, 0, 0
1463.57, 5400, 1800, 0, 0, 0
1463.58, 5400, 1800, 0, 0, 0
1463.59, 5400, 1800, 0, 0, 0
1463.6, 5400, 1800, 0, 0, 0
1463.61, 5400, 1800, 0, 0, 0
1463.62, 5400, 1800, 0, 0, 0
1463.63, 5400, 1800, 0, 0, 0
1463.64, 5400, 1800, 0, 0, 0
1463.65, 5400, 1800, 0, 0, 0
1463.66, 5400, 1800, 0, 0, 0
1463.67, 5400, 1800, 0, 0, 0
1463.68, 5400, 1800, 0, 0, 0
1463.69, 5400, 1800, 0, 0, 0
1463.7, 5400, 1800, 0, 0, 0
1463.71, 5400, 1800, 0, 0, 0
1463.72, 5400, 1800, 0, 0, 0
1463.73, 5400, 1800, 0, 0, 0
1463.74, 5400, 1800, 0, 0, 0
1463.75, 5400, 1800, 0, 0, 0
1463.76, 5400, 1800, 0, 0, 0
1463.77, 5400, 1800, 0, 0, 0
1463.78, 5400, 1800, 0, 0, 0
1463.79, 5400, 1800, 0, 0, 0
1463.8, 5400, 1800, 0, 0, 0
1463.81, 5400, 1800, 0, 0, 0
1463.82, 5400, 1800, 0, 0, 0
1463.83, 5400, 1800, 0, 0, 0
1463.84, 5400, 1800, 0, 0, 0
1463.85, 5400, 1800, 0, 0, 0
1463.86, 5400, 1800, 0, 0, 0
1463.87, 5400, 1800, 0, 0, 0
1463.88, 5400, 1800, 0, 0, 0
1463.89, 5400, 1800, 0, 0, 0
1463.9, 5400, 1800, 0, 0, 0
1463.91, 5400, 1800, 0, 0, 0
1463.92, 5400, 1800, 0, 0, 0
1463.93, 5400, 1800, 0, 0, 0
1463.94, 5400, 1800, 0, 0, 0
1463.95, 5400, 1800, 0, 0, 0
1463.96, 5400, 1800, 0, 0, 0
1463.97, 5400, 1800, 0, 0, 0
1463.98, 5400, 1800, 0, 0, 0
1463.99, 5400, 1800, 0, 0, 0
1464, 5400, 1800, 0, 0, 0
1464.01, 5400, 1800, 0, 0, 0
1464.02, 5400, 1800, 0, 0, 0
1464.03, 5400, 1800, 0, 0, 0
1464.04, 5400, 1800, 0, 0, 0
1464.05, 5400, 1800, 0, 0, 0
1464.06, 5400, 1800, 0, 0, 0
1464.07, 5400, 1800, 0, 0, 0
1464.08, 5400, 1800, 0, 0, 0
1464.09, 5400, 1800, 0, 0, 0
1464.1, 5400, 1800, 0, 0, 0
1464.11, 5400, 1800, 0, 0, 0
1464.12, 5400, 1800, 0, 0, 0
1464.13, 5400, 1800, 0, 0, 0
1464.14, 5400, 1800, 0, 0, 0
1464.15, 5400, 1800, 0, 0, 0
1464.16, 5400, 1800, 0, 0, 0
1464.17, 5400, 1800, 0, 0, 0
