17.8901, 5400, 1800, 0, -nan, -nan
17.9001, 5400, 1800, 0, -nan, -nan
17.9102, 5400, 1800, 1.15065e-05, 0, 0
17.9201, 5400, 1800, 1.15065e-05, 0, 0
17.9301, 5400, 1800, 0.000305157, 0, 0
17.9401, 5400, 1800, 0.000305157, 0, 0
17.9501, 5400, 1800, 0.000489806, 0, 0
17.9601, 5400, 1800, 0.000489806, 0, 0
17.9701, 5400, 1800, 0.00101912, 0, 0
17.9801, 5400, 1800, 0.00101912, 0, 0
17.9901, 5400, 1800, 0.00101912, 0, 0
18.0001, 5400.15, 1800.15, 0.000660535, 0, 0
18.0101, 5400.15, 1800.15, 0.000660535, 15.4359, 15.3789
18.0201, 5400, 1800.77, 0.000829392, 0, 0
18.0301, 5400, 1800.77, 0.000829392, -15.321, 61.7248
18.0401, 5400.16, 1801.39, 0.000264968, 0, 0
18.0501, 5400.16, 1801.39, 0.000264968, 15.5483, 61.749
18.0601, 5400.31, 1802.62, -0.00137843, 0, 0
18.0701, 5400.31, 1802.62, -0.00137843, 15.8026, 123.495
18.0801, 5400.32, 1803.7, -0.00210962, 0, 0
18.0901, 5400.32, 1803.7, -0.00210962, 0.440922, 108.098
18.1001, 5400.48, 1805.24, -0.00276352, 0, 0
18.1101, 5400.48, 1805.24, -0.00276352, 16.1612, 154.128
18.1201, 5400.19, 1807.41, -0.00446412, 0, 0
18.1301, 5400.21, 1810.34, -0.00642957, -29.5368, 216.053
18.1401, 5400.21, 1810.34, -0.00642957, 2.25653, 293.07
18.1501, 5400.21, 1810.34, -0.00642957, 0, 0
18.1601, 5400.4, 1813.88, -0.00793161, 0, 0
18.1701, 5400.44, 1818.2, -0.00973064, 18.9398, 355.103
18.1801, 5400.44, 1818.2, -0.00973064, 4.80132, 431.929
18.1901, 5400.44, 1818.2, -0.00973064, 0, 0
18.2001, 5400.51, 1822.99, -0.0114775, 0, 0
18.2101, 5400.51, 1822.99, -0.0114775, 6.30369, 478.003
18.2201, 5400.75, 1828.69, -0.0135055, 0, 0
18.2301, 5400.75, 1828.69, -0.0135055, 23.9476, 569.412
18.2401, 5401, 1834.86, -0.0144376, 0, 0
18.2501, 5401, 1834.86, -0.0144376, 25.3711, 615.474
18.2601, 5401.43, 1841.49, -0.0160992, 0, 0
18.2701, 5401.43, 1841.49, -0.0160992, 42.5794, 661.899
18.2801, 5401.88, 1848.89, -0.0172526, 0, 0
18.2901, 5401.88, 1848.89, -0.0172526, 45.1823, 739.572
18.3001, 5402.34, 1856.44, -0.0172843, 0, 0
18.3101, 5402.34, 1856.44, -0.0172843, 45.6815, 754.296
18.3201, 5402.95, 1864.15, -0.0173436, 0, 0
18.3301, 5402.95, 1864.15, -0.0173436, 61.5066, 768.745
18.3401, 5403.58, 1872.16, -0.0172474, 0, 0
18.3501, 5403.58, 1872.16, -0.0172474, 62.1259, 800.704
18.3601, 5404.34, 1880.01, -0.0161642, 0, 0
18.3701, 5404.34, 1880.01, -0.0161642, 76.5422, 786.218
18.3801, 5405.26, 1887.87, -0.0157133, 0, 0
18.3901, 5405.26, 1887.87, -0.0157133, 91.2654, 783.156
18.4001, 5406.01, 1895.88, -0.0139705, 0, 0
18.4101, 5406.01, 1895.88, -0.0139705, 75.6839, 801.688
18.4201, 5406.75, 1903.74, -0.0124873, 0, 0
18.4301, 5406.75, 1903.74, -0.0124873, 73.8493, 784.185
18.4401, 5407.48, 1911.6, -0.0105912, 0, 0
18.4501, 5407.48, 1911.6, -0.0105912, 72.9609, 786.621
18.4601, 5408.04, 1919.31, -0.00989849, 0, 0
18.4701, 5408.04, 1919.31, -0.00989849, 55.9779, 770.464
18.4801, 5408.28, 1926.71, -0.00936932, 0, 0
18.4901, 5408.28, 1926.71, -0.00936932, 24.2675, 738.874
18.5001, 5408.83, 1933.65, -0.00904412, 0, 0
18.5101, 5408.83, 1933.65, -0.00904412, 54.2812, 692.844
18.5201, 5409.06, 1940.28, -0.00805816, 0, 0
18.5301, 5409.06, 1940.28, -0.00805816, 22.7477, 664.218
18.5401, 5409.28, 1946.91, -0.00796609, 0, 0
18.5501, 5409.28, 1946.91, -0.00796609, 22.3712, 663.789
18.5601, 5409.81, 1953.08, -0.00807722, 0, 0
18.5701, 5409.81, 1953.08, -0.00807722, 52.8317, 616.424
18.5801, 5410.02, 1959.09, -0.00776832, 0, 0
18.5901, 5410.02, 1959.09, -0.00776832, 21.7366, 601.167
18.6001, 5410.09, 1965.11, -0.00909795, 0, 0
18.6101, 5410.09, 1965.11, -0.00909795, 6.56639, 601.152
18.6201, 5410.16, 1970.66, -0.00934222, 0, 0
18.6301, 5410.16, 1970.66, -0.00934222, 6.44138, 554.153
18.6401, 5410.21, 1975.91, -0.00821892, 0, 0
18.6501, 5410.21, 1975.91, -0.00821892, 5.8197, 524.28
18.6601, 5410.12, 1981.31, -0.00776653, 0, 0
18.6701, 5410.12, 1981.31, -0.00776653, -9.76706, 540.138
18.6801, 5410.17, 1986.56, -0.00739845, 0, 0
18.6901, 5410.17, 1986.56, -0.00739845, 5.23177, 525.338
18.7001, 5410.22, 1991.8, -0.00698657, 0, 0
18.7101, 5410.22, 1991.8, -0.00698657, 5.09302, 523.838
18.7201, 5410.26, 1996.9, -0.00588028, 0, 0
18.7301, 5410.26, 1996.9, -0.00588028, 4.60069, 509.117
18.7401, 5410.31, 2002.3, -0.00499962, 0, 0
18.7501, 5410.31, 2002.3, -0.00499962, 4.26945, 537.628
18.7601, 5410.5, 2008, -0.00492055, 0, 0
18.7701, 5410.5, 2008, -0.00492055, 19.6177, 570.406
18.7801, 5410.54, 2013.4, -0.00410821, 0, 0
18.7901, 5410.54, 2013.4, -0.00410821, 3.72138, 539.04
18.8001, 5410.58, 2019.27, -0.00346968, 0, 0
18.8101, 5410.58, 2019.27, -0.00346968, 3.71368, 585.916
18.8201, 5410.77, 2025.13, -0.0033024, 0, 0
