25.2601, 5400, 1800, 0, -nan, -nan
25.2701, 5400, 1800, -5.32949e-07, -nan, -nan
25.2801, 5400, 1800, -5.32949e-07, 0, 0
25.2901, 5400, 1800, -2.1277e-05, 0, 0
25.3001, 5400, 1800, -2.1277e-05, 0, 0
25.3101, 5400, 1800, -7.83242e-07, 0, 0
25.3201, 5400, 1800, -7.83242e-07, 0, 0
25.3301, 5400.15, 1800.77, -1.47908e-05, 0, 0
25.3401, 5400.15, 1800.77, -1.47908e-05, 15.2412, 77.0719
25.3501, 5400, 1801.85, -9.69088e-06, 0, 0
25.3601, 5400, 1801.85, -9.69088e-06, -15.6382, 107.813
25.3701, 5400.15, 1803.09, -2.96002e-05, 0, 0
25.3801, 5400.15, 1803.09, -2.96002e-05, 15.1547, 123.395
25.3901, 5399.99, 1804.47, 0.000187252, 0, 0
25.4001, 5399.99, 1804.47, 0.000187252, -15.7047, 138.616
25.4101, 5399.83, 1806.17, 0.00166934, 0, 0
25.4201, 5399.83, 1806.17, 0.00166934, -15.9697, 169.917
25.4301, 5399.82, 1808.18, 0.00159774, 0, 0
25.4401, 5399.82, 1808.18, 0.00159774, -0.753097, 200.17
25.4501, 5399.66, 1810.65, 0.00250663, 0, 0
25.4601, 5399.66, 1810.65, 0.00250663, -16.4531, 246.175
25.4701, 5399.34, 1812.8, 0.00238082, 0, 0
25.4801, 5399.34, 1812.8, 0.00238082, -31.7976, 215.584
25.4901, 5399.33, 1814.96, 0.00244621, 0, 0
25.5001, 5399.33, 1814.96, 0.00244621, -1.00838, 215.981
25.5101, 5399.32, 1816.97, 0.00193568, 0, 0
25.5201, 5399.32, 1816.97, 0.00193568, -0.856964, 200.719
25.5301, 5399.31, 1818.98, 0.000820769, 0, 0
25.5401, 5399.31, 1818.98, 0.000820769, -0.72215, 199.337
25.5501, 5399.16, 1820.83, 8.47529e-05, 0, 0
25.5601, 5399.16, 1820.83, 8.47529e-05, -15.8832, 184.968
25.57, 5399.15, 1822.37, 0.00019484, 0, 0
25.5801, 5399.15, 1822.37, 0.00019484, -0.363307, 154.822
25.5901, 5399.15, 1823.6, -0.000821761, 0, 0
25.6001, 5399.15, 1823.6, -0.000821761, -0.246079, 123.367
25.6101, 5399.15, 1824.38, -0.00201911, 0, 0
25.6201, 5399.15, 1824.38, -0.00201911, -0.074498, 77.2546
