12.2401, 5400, 1800, 0, -nan, -nan
12.2501, 5400, 1800, 0, -nan, -nan
12.2602, 5400, 1800, -0.000546066, 0, 0
12.2701, 5400, 1800, -0.000546066, 0, 0
12.2801, 5400, 1799.85, -0.000425853, 0, 0
12.2901, 5400, 1799.85, -0.000425853, -0.131475, -15.4189
12.3001, 5400, 1799.85, -0.000197011, 0, 0
12.3101, 5400, 1799.85, -0.000197011, 0, 0
12.3201, 5400.48, 1801.23, -0.0020147, 0, 0
12.3301, 5400.48, 1801.23, -0.0020147, 47.6292, 138.295
12.3401, 5402.05, 1804.14, -0.00270494, 0, 0
12.3501, 5402.05, 1804.14, -0.00270494, 157.337, 291.303
12.3601, 5402.09, 1807.38, -0.00314126, 0, 0
12.3701, 5402.09, 1807.38, -0.00314126, 3.66616, 324.291
12.3801, 5402.44, 1811.24, -0.00411447, 0, 0
12.3901, 5402.44, 1811.24, -0.00411447, 35.5042, 385.163
12.4001, 5403.58, 1815.7, -0.00535096, 0, 0
12.4101, 5403.58, 1815.7, -0.00535096, 113.806, 445.737
12.4201, 5403.66, 1821.1, -0.00614532, 0, 0
12.4301, 5403.66, 1821.1, -0.00614532, 7.66091, 540.142
12.4401, 5403.91, 1827.57, -0.00732511, 0, 0
12.4501, 5403.91, 1827.57, -0.00732511, 25.2347, 648.301
12.4601, 5404.02, 1834.83, -0.00669896, 0, 0
12.4701, 5404.02, 1834.83, -0.00669896, 10.8243, 725.799
12.4801, 5403.98, 1842.54, -0.00616827, 0, 0
12.4901, 5403.98, 1842.54, -0.00616827, -4.16552, 771.226
12.5001, 5404.1, 1851.03, -0.00671394, 0, 0
12.5101, 5404.1, 1851.03, -0.00671394, 12.3589, 846.327
12.5201, 5404.07, 1859.21, -0.00777365, 0, 0
12.5301, 5404.07, 1859.21, -0.00777365, -2.84295, 818.996
12.5401, 5403.91, 1868, -0.00821003, 0, 0
12.5501, 5403.91, 1868, -0.00821003, -16.4634, 878.14
12.5601, 5403.6, 1877.11, -0.00840507, 0, 0
12.5701, 5403.6, 1877.11, -0.00840507, -31.004, 909.074
12.5801, 5403.28, 1886.22, -0.00848893, 0, 0
12.5901, 5403.28, 1886.22, -0.00848893, -31.0251, 911.112
12.6001, 5402.97, 1895.18, -0.00883349, 0, 0
12.6101, 5402.97, 1895.18, -0.00883349, -30.9902, 895.289
12.6201, 5402.51, 1904.14, -0.0087231, 0, 0
12.6301, 5402.51, 1904.14, -0.0087231, -46.5166, 895.973
12.6401, 5402.04, 1913.1, -0.00898365, 0, 0
12.6501, 5402.04, 1913.1, -0.00898365, -46.6401, 897.141
12.6601, 5401.27, 1921.91, -0.00921445, 0, 0
12.6701, 5401.27, 1921.91, -0.00921445, -77.2743, 881.781
12.6801, 5400.8, 1930.09, -0.00966497, 0, 0
12.6901, 5400.8, 1930.09, -0.00966497, -47.0479, 818.64
12.7001, 5400.17, 1938.13, -0.00978517, 0, 0
12.7101, 5400.17, 1938.13, -0.00978517, -62.6727, 803.473
12.7201, 5399.69, 1945.39, -0.0107513, 0, 0
12.7301, 5399.69, 1945.39, -0.0107513, -48.3844, 726.179
12.7401, 5399.2, 1952.04, -0.0108423, 0, 0
12.7501, 5399.2, 1952.04, -0.0108423, -49.072, 664.139
12.7601, 5398.85, 1958.06, -0.0109634, 0, 0
12.7701, 5398.85, 1958.06, -0.0109634, -34.7314, 601.821
12.7801, 5398.34, 1963.47, -0.0111331, 0, 0
12.7901, 5398.34, 1963.47, -0.0111331, -51.218, 538.992
12.8001, 5398.34, 1963.47, -0.0111331, 0, 0
12.8101, 5397.97, 1968.26, -0.0112971, 0, 0
12.8201, 5397.59, 1972.44, -0.0112877, -36.9227, 478.737
12.8301, 5397.59, 1972.44, -0.0112877, -38.2111, 418.085
12.8401, 5397.35, 1976.15, -0.012329, 0, 0
12.8501, 5397.35, 1976.15, -0.012329, -23.4081, 370.614
12.8601, 5397.11, 1979.08, -0.0130462, 0, 0
12.8701, 5397.11, 1979.08, -0.0130462, -24.7034, 293.286
12.8801, 5397, 1981.4, -0.0137469, 0, 0
12.8901, 5397, 1981.4, -0.0137469, -10.3973, 231.66
12.9001, 5397, 1981.4, -0.0137469, 0, 0
12.9101, 5397.2, 1983.25, -0.014681, 0, 0
12.9201, 5397.38, 1984.63, -0.015552, 19.5155, 184.394
12.9301, 5397.38, 1984.63, -0.015552, 18.6532, 138.449
12.9401, 5397.41, 1985.56, -0.0164327, 0, 0
12.9501, 5397.41, 1985.56, -0.0164327, 2.23745, 92.6382
12.9601, 5397.41, 1985.56, -0.0164327, 0, 0
12.9701, 5397.58, 1986.33, -0.0170632, 0, 0
12.9801, 5397.74, 1986.63, -0.0177079, 17.2988, 76.5878
12.9901, 5397.74, 1986.63, -0.0177079, 16.2149, 30.4575
13.0001, 5397.75, 1986.78, -0.0190147, 0, 0
13.0101, 5397.75, 1986.78, -0.0190147, 0.41435, 15.4334
13.0201, 5397.75, 1986.78, -0.0190147, 0, 0
13.0301, 5397.92, 1987.4, -0.0199093, 0, 0
13.0401, 5397.92, 1987.4, -0.0199093, 17.1381, 61.2257
13.0501, 5397.94, 1988.17, -0.0211033, 0, 0
13.0601, 5397.94, 1988.17, -0.0211033, 2.22402, 77.0874
13.0701, 5398.14, 1989.71, -0.0228535, 0, 0
13.0801, 5398.14, 1989.71, -0.0228535, 20.0639, 153.686
13.0901, 5398.05, 1991.56, -0.0241513, 0, 0
13.1001, 5398.05, 1991.56, -0.0241513, -9.44164, 185.135
13.1101, 5397.96, 1993.73, -0.0247122, 0, 0
13.1201, 5397.96, 1993.73, -0.0247122, -8.40973, 216.219
13.1301, 5397.93, 1997.28, -0.0254692, 0, 0
13.1401, 5397.93, 1997.28, -0.0254692, -3.57604, 355.495
13.1501, 5398.23, 2001.9, -0.0250705, 0, 0
13.1601, 5398.23, 2001.9, -0.0250705, 30.8678, 461.911
13.1701, 5398.56, 2007.14, -0.0246618, 0, 0
13.1801, 5398.56, 2007.14, -0.0246618, 32.7536, 522.234
13.1901, 5398.93, 2013.45, -0.0248987, 0, 0
13.2001, 5398.93, 2013.45, -0.0248987, 36.324, 631.507
13.2101, 5399.16, 2020.55, -0.0251951, 0, 0
13.2201, 5399.16, 2020.55, -0.0251951, 23.5609, 709.91
13.2301, 5399.89, 2028.55, -0.0250694, 0, 0
13.2401, 5399.89, 2028.55, -0.0250694, 72.7311, 799.801
13.2501, 5400.65, 2037.33, -0.0257415, 0, 0
13.2601, 5400.65, 2037.33, -0.0257415, 75.8627, 876.871
13.2701, 5401.28, 2046.57, -0.0264026, 0, 0
13.2801, 5401.28, 2046.57, -0.0264026, 62.9136, 923.956
13.2901, 5402.24, 2056.41, -0.0262373, 0, 0
13.3001, 5402.24, 2056.41, -0.0262373, 95.7399, 982.829
13.3101, 5403.06, 2066.73, -0.0268794, 0, 0
13.3201, 5403.06, 2066.73, -0.0268794, 81.9162, 1029.38
13.3301, 5403.76, 2077.82, -0.0283107, 0, 0
13.3401, 5403.76, 2077.82, -0.0283107, 70.6077, 1110.74
13.3501, 5404.49, 2089.22, -0.027937, 0, 0
13.3601, 5404.49, 2089.22, -0.027937, 72.2961, 1137.5
13.3701, 5405.36, 2100.61, -0.0279739, 0, 0
13.3801, 5405.36, 2100.61, -0.0279739, 87.624, 1140.45
13.3901, 5406.09, 2112.17, -0.028416, 0, 0
13.4001, 5406.09, 2112.17, -0.028416, 73.1201, 1154.81
13.4101, 5406.67, 2123.72, -0.0290521, 0, 0
13.4201, 5406.67, 2123.72, -0.0290521, 57.7475, 1153.33
13.4301, 5407.27, 2135.75, -0.0286399, 0, 0
13.4401, 5407.27, 2135.75, -0.0286399, 59.6016, 1199.62
13.4501, 5407.88, 2147.92, -0.0299535, 0, 0
13.4601, 5407.88, 2147.92, -0.0299535, 61.3189, 1217.27
13.4701, 5408.34, 2159.64, -0.0304082, 0, 0
13.4801, 5408.34, 2159.64, -0.0304082, 45.2029, 1169.75
13.4901, 5408.63, 2171.05, -0.0303673, 0, 0
13.5001, 5408.63, 2171.05, -0.0303673, 28.9014, 1140.91
13.5101, 5408.74, 2181.86, -0.0311363, 0, 0
13.5201, 5408.74, 2181.86, -0.0311363, 10.999, 1078.23
13.5301, 5408.7, 2192.67, -0.0308809, 0, 0
13.5401, 5408.7, 2192.67, -0.0308809, -3.80088, 1080.32
13.5501, 5408.64, 2202.86, -0.0309377, 0, 0
13.5601, 5408.64, 2202.86, -0.0309377, -6.08776, 1018.86
13.5701, 5408.72, 2212.74, -0.0310141, 0, 0
13.5801, 5408.72, 2212.74, -0.0310141, 7.92414, 988.051
13.5901, 5408.63, 2222.32, -0.0310369, 0, 0
13.6, 5408.63, 2222.32, -0.0310369, -8.83168, 957.726
