21.7001, 5400, 1800, 0, -nan, -nan
21.7102, 5400, 1800, 0, -nan, -nan
21.7201, 5400, 1800, 0, 0, 0
21.7301, 5400, 1800, 0, 0, 0
21.7401, 5400, 1800.31, 0, 0, 0
21.7501, 5400, 1800.31, 0, 0.069524, 30.8462
21.7601, 5399.85, 1801.08, 0, 0, 0
21.7701, 5399.85, 1801.08, 0, -15.254, 77.1743
21.7801, 5399.85, 1802.31, 0, 0, 0
21.7901, 5399.85, 1802.31, 0, 0.278156, 123.411
21.8001, 5399.7, 1803.24, 0.000534293, 0, 0
21.8101, 5399.7, 1803.24, 0.000534293, -15.2224, 92.3856
21.8201, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.8301, 5399.7, 1804.63, -4.54809e-05, 0.296165, 138.622
21.8401, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.8501, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.8601, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.8701, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.8801, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.8901, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.9001, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.9101, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.9201, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.9301, 5399.7, 1804.63, -4.54809e-05, 0, 0
21.9401, 5399.29, 1816.67, -0.0025503, 0, 0
21.9501, 5399.29, 1816.67, -0.0025503, -40.6988, 1202.92
21.9601, 5399.3, 1818.83, -0.0025503, 0, 0
21.9701, 5399.3, 1818.83, -0.0025503, 1.03655, 215.757
21.9801, 5399.31, 1820.99, -0.0025503, 0, 0
21.9901, 5399.31, 1820.99, -0.0025503, 1.03716, 215.886
22.0001, 5399.18, 1824.38, -0.0025503, 0, 0
22.0101, 5399.18, 1824.38, -0.0025503, -13.7985, 339.517
22.0201, 5399.18, 1824.38, -0.0025503, 0, 0
22.0301, 5399.2, 1828.24, -0.0025503, 0, 0
22.0401, 5399.06, 1832.56, -0.0025503, 1.84965, 385.006
22.0501, 5399.06, 1832.56, -0.0025503, -13.3556, 432.154
22.0601, 5399.11, 1837.03, -0.0187525, 0, 0
22.0701, 5399.11, 1837.03, -0.0187525, 4.63191, 447.747
22.0801, 5399.36, 1841.81, -0.0195597, 0, 0
22.0901, 5399.36, 1841.81, -0.0195597, 25.5631, 477.635
22.1001, 5399.36, 1841.81, -0.0195597, 0, 0
22.1101, 5399.32, 1846.91, -0.0205009, 0, 0
22.1201, 5399.43, 1851.69, -0.0211243, -4.1439, 509.547
22.1301, 5399.43, 1851.69, -0.0211243, 11.1109, 478.908
22.1401, 5399.7, 1856.47, -0.0228798, 0, 0
22.1501, 5399.7, 1856.47, -0.0228798, 27.1672, 478.271
22.1601, 5399.82, 1860.79, -0.0242192, 0, 0
22.1701, 5399.82, 1860.79, -0.0242192, 11.1429, 432.175
22.1801, 5400.07, 1864.64, -0.0248537, 0, 0
22.1901, 5400.07, 1864.64, -0.0248537, 25.6741, 384.955
22.2001, 5400.49, 1868.33, -0.026608, 0, 0
22.2101, 5400.49, 1868.33, -0.026608, 41.297, 369.299
22.2201, 5400.77, 1872.8, -0.0280218, 0, 0
22.2301, 5400.77, 1872.8, -0.0280218, 28.6478, 446.515
22.2401, 5400.9, 1876.81, -0.029741, 0, 0
22.2501, 5400.9, 1876.81, -0.029741, 12.4356, 400.723
22.2601, 5400.9, 1876.81, -0.029741, 0, 0
22.2701, 5401.02, 1880.51, -0.0310885, 0, 0
22.2801, 5401.02, 1880.51, -0.0310885, 12.1181, 369.823
22.2901, 5401.02, 1880.51, -0.0310885, 0, 0
22.3001, 5401.02, 1880.51, -0.0310885, 0, 0
22.3101, 5401.02, 1880.51, -0.0310885, 0, 0
22.3201, 5401.02, 1880.51, -0.0310885, 0, 0
22.3301, 5401.02, 1880.51, -0.0310885, 0, 0
22.3401, 5401.02, 1880.51, -0.0310885, 0, 0
22.3501, 5401.02, 1880.51, -0.0310885, 0, 0
22.3601, 5401.02, 1880.51, -0.0310885, 0, 0
22.3701, 5401.02, 1880.51, -0.0310885, 0, 0
22.3801, 5401.02, 1880.51, -0.0310885, 0, 0
22.3901, 5401.02, 1880.51, -0.0310885, 0, 0
22.4001, 5401.02, 1880.51, -0.0310885, 0, 0
22.4101, 5401.02, 1880.51, -0.0310885, 0, 0
22.4201, 5401.02, 1880.51, -0.0310885, 0, 0
22.4301, 5401.02, 1880.51, -0.0310885, 0, 0
22.4401, 5401.02, 1880.51, -0.0310885, 0, 0
22.4501, 5401.02, 1880.51, -0.0310885, 0, 0
22.4601, 5401.02, 1880.51, -0.0310885, 0, 0
22.4701, 5401.02, 1880.51, -0.0310885, 0, 0
22.4801, 5401.02, 1880.51, -0.0310885, 0, 0
22.4901, 5401.02, 1880.51, -0.0310885, 0, 0
22.5001, 5401.02, 1880.51, -0.0310885, 0, 0
22.5101, 5401.02, 1880.51, -0.0310885, 0, 0
22.5201, 5401.02, 1880.51, -0.0310885, 0, 0
22.5301, 5401.02, 1880.51, -0.0310885, 0, 0
22.5401, 5401.02, 1880.51, -0.0310885, 0, 0
22.5501, 5401.02, 1880.51, -0.0310885, 0, 0
22.5601, 5401.02, 1880.51, -0.0310885, 0, 0
22.5701, 5405, 1942.74, -0.0319186, 0, 0
22.5801, 5406.91, 1971.55, -0.0319186, 397.851, 6224.28
22.5901, 5407.31, 1978.79, -0.0319186, 190.969, 2878.46
22.6001, 5407.31, 1978.79, -0.0319186, 40.2035, 724.352
22.6101, 5407.31, 1978.79, -0.0319186, 0, 0
22.6201, 5407.31, 1978.79, -0.0319186, 0, 0
22.6301, 5407.31, 1978.79, -0.0319186, 0, 0
22.6401, 5407.31, 1978.79, -0.0319186, 0, 0
22.6501, 5407.31, 1978.79, -0.0319186, 0, 0
22.6601, 5407.31, 1978.79, -0.0319186, 0, 0
22.6701, 5407.31, 1978.79, -0.0319186, 0, 0
22.6801, 5407.31, 1978.79, -0.0319186, 0, 0
22.6901, 5407.31, 1978.79, -0.0319186, 0, 0
22.7001, 5407.31, 1978.79, -0.0319186, 0, 0
22.7101, 5409.66, 2022.87, -0.0603991, 0, 0
22.7201, 5409.66, 2022.87, -0.0603991, 234.676, 4397.06
22.7301, 5409.67, 2030.44, -0.0603991, 0, 0
22.7401, 5409.67, 2030.44, -0.0603991, 1.13928, 757.095
22.7501, 5409.53, 2038.02, -0.0603991, 0, 0
22.7601, 5409.53, 2038.02, -0.0603991, -14.2549, 758.187
22.7701, 5409.57, 2046.06, -0.0603991, 0, 0
22.7801, 5409.57, 2046.06, -0.0603991, 4.0358, 803.213
22.7901, 5409.44, 2053.8, -0.0603991, 0, 0
22.8001, 5409.44, 2053.8, -0.0603991, -13.2771, 772.881
22.8101, 5409.27, 2060.92, -0.0603991, 0, 0
22.8201, 5409.27, 2060.92, -0.0603991, -17.1232, 710.801
22.8301, 5408.98, 2067.59, -0.0760576, 0, 0
22.8401, 5408.98, 2067.59, -0.0760576, -28.7906, 666.838
22.8501, 5408.59, 2074.43, -0.077294, 0, 0
22.8601, 5408.59, 2074.43, -0.077294, -38.7659, 683.558
22.8701, 5408.24, 2081.74, -0.0776569, 0, 0
22.8801, 5408.24, 2081.74, -0.0776569, -34.6114, 729.865
22.8901, 5407.8, 2089.67, -0.077671, 0, 0
22.9001, 5407.8, 2089.67, -0.077671, -44.5859, 790.889
22.9101, 5407.13, 2096.84, -0.0780538, 0, 0
22.9201, 5407.13, 2096.84, -0.0780538, -66.3468, 717.603
22.9301, 5406.26, 2103.26, -0.0785397, 0, 0
22.9401, 5406.26, 2103.26, -0.0785397, -87.5038, 641.279
22.9501, 5405.41, 2109.98, -0.0777934, 0, 0
22.9601, 5405.41, 2109.98, -0.0777934, -85.0016, 671.367
22.9701, 5404.49, 2117.8, -0.0781809, 0, 0
22.9801, 5404.49, 2117.8, -0.0781809, -91.969, 780.634
22.9901, 5403.46, 2126.24, -0.0780934, 0, 0
23.0001, 5403.46, 2126.24, -0.0780934, -102.294, 843.757
23.0101, 5402.87, 2134.33, -0.0776714, 0, 0
23.0201, 5402.87, 2134.33, -0.0776714, -58.8021, 809.247
23.0301, 5402.09, 2141.98, -0.0776895, 0, 0
23.0401, 5402.09, 2141.98, -0.0776895, -78.3826, 765.996
23.0501, 5401.38, 2150.55, -0.0769776, 0, 0
23.0601, 5401.38, 2150.55, -0.0769776, -71.0593, 857.604
23.0701, 5401.03, 2159.86, -0.0764568, 0, 0
23.0801, 5401.03, 2159.86, -0.0764568, -34.6168, 928.231
23.0901, 5401.08, 2170.23, -0.0770577, 0, 0
23.1001, 5401.08, 2170.23, -0.0770577, 4.35258, 1036.19
23.1101, 5401.09, 2180.13, -0.0768395, 0, 0
23.1201, 5401.09, 2180.13, -0.0768395, 1.25317, 988.604
23.1301, 5401.25, 2190.03, -0.0762889, 0, 0
23.1401, 5401.25, 2190.03, -0.0762889, 16.0895, 987.767
23.1501, 5401.86, 2199.73, -0.0770336, 0, 0
23.1601, 5401.86, 2199.73, -0.0770336, 60.9837, 969.605
23.1701, 5402.41, 2208.51, -0.0772442, 0, 0
23.1801, 5402.41, 2208.51, -0.0772442, 54.2985, 877.411
23.1901, 5403.08, 2216.97, -0.0777622, 0, 0
23.2001, 5403.08, 2216.97, -0.0777622, 67.7193, 845.546
23.2101, 5403.82, 2226.2, -0.0774524, 0, 0
23.2201, 5403.82, 2226.2, -0.0774524, 73.7393, 922.447
23.2301, 5404.47, 2236.21, -0.0777796, 0, 0
23.2401, 5404.47, 2236.21, -0.0777796, 64.7855, 1002.33
23.2501, 5405.26, 2246.05, -0.0784634, 0, 0
23.2601, 5405.26, 2246.05, -0.0784634, 79.0402, 984.952
23.2701, 5405.92, 2254.2, -0.0792693, 0, 0
23.2801, 5405.92, 2254.2, -0.0792693, 66.3307, 814.243
23.2901, 5407.01, 2261.85, -0.0795223, 0, 0
23.3001, 5407.01, 2261.85, -0.0795223, 109.079, 765.645
23.3101, 5408.2, 2270.73, -0.0794078, 0, 0
23.3201, 5408.2, 2270.73, -0.0794078, 119.336, 889.047
23.3301, 5409.2, 2281.02, -0.0790893, 0, 0
23.3401, 5409.2, 2281.02, -0.0790893, 99.3374, 1028.14
23.3501, 5410.25, 2292.08, -0.078487, 0, 0
23.3601, 5410.25, 2292.08, -0.078487, 105.237, 1105.25
23.3701, 5410.92, 2302.25, -0.0784762, 0, 0
23.3801, 5410.92, 2302.25, -0.0784762, 66.7688, 1015.17
23.3901, 5411.1, 2312.14, -0.0791246, 0, 0
23.4001, 5411.1, 2312.14, -0.0791246, 18.2934, 988.008
23.4101, 5414.88, 2322.36, -0.0788868, 0, 0
23.4201, 5414.88, 2322.36, -0.0788868, 377.215, 1021.41
23.4301, 5417.13, 2334.87, -0.0788153, 0, 0
23.4401, 5417.13, 2334.87, -0.0788153, 225.352, 1250.44
23.4501, 5418.03, 2347.8, -0.0790744, 0, 0
23.4601, 5418.03, 2347.8, -0.0790744, 90.1445, 1294.48
23.4701, 5418.73, 2360.28, -0.07819, 0, 0
23.4801, 5418.73, 2360.28, -0.07819, 70.2557, 1247.35
23.4901, 5419.25, 2372.47, -0.0785084, 0, 0
23.5001, 5419.25, 2372.47, -0.0785084, 51.8954, 1217.42
23.5101, 5419.73, 2384.04, -0.0788161, 0, 0
23.5201, 5419.73, 2384.04, -0.0788161, 47.2678, 1154.19
23.5301, 5420.34, 2395.45, -0.0782783, 0, 0
23.5401, 5420.34, 2395.45, -0.0782783, 61.4129, 1142.43
23.5501, 5420.2, 2407.22, -0.0780081, 0, 0
23.5601, 5420.2, 2407.22, -0.0780081, -13.6658, 1175.31
23.5701, 5420.11, 2419.46, -0.0786786, 0, 0
23.5801, 5420.11, 2419.46, -0.0786786, -9.34451, 1224.43
23.5901, 5419.62, 2432.5, -0.07888, 0, 0
23.6001, 5419.62, 2432.5, -0.07888, -48.9429, 1303.81
23.6101, 5418.59, 2444.5, -0.0793966, 0, 0
23.6201, 5418.59, 2444.5, -0.0793966, -103.118, 1196.41
23.6301, 5417, 2455.32, -0.0800809, 0, 0
23.6401, 5417, 2455.32, -0.0800809, -158.692, 1079.04
23.6501, 5415.12, 2466.31, -0.0806397, 0, 0
23.6601, 5415.12, 2466.31, -0.0806397, -187.598, 1098.52
23.6701, 5415.12, 2466.31, -0.0806397, 0, 0
23.6801, 5415.12, 2466.31, -0.0806397, 0, 0
23.6901, 5411.78, 2493.22, -0.079692, 0, 0
23.7001, 5411.78, 2493.22, -0.079692, -334.034, 2687.59
23.7101, 5410.09, 2506.67, -0.0793027, 0, 0
23.7201, 5410.09, 2506.67, -0.0793027, -168.344, 1342.49
23.7301, 5410.09, 2506.67, -0.0793027, 0, 0
23.7401, 5408.5, 2519.49, -0.0788457, 0, 0
23.7501, 5407.28, 2532.9, -0.0794043, -158.622, 1284.27
23.7601, 5407.28, 2532.9, -0.0794043, -122.789, 1340.8
23.7701, 5406.13, 2547.39, -0.0788207, 0, 0
23.7801, 5406.13, 2547.39, -0.0788207, -113.923, 1445.74
23.7901, 5404.76, 2562.83, -0.078741, 0, 0
23.8001, 5404.76, 2562.83, -0.078741, -138.007, 1545.9
23.8101, 5403.22, 2578.28, -0.0790656, 0, 0
23.8201, 5403.22, 2578.28, -0.0790656, -153.318, 1544.07
23.8301, 5402.29, 2593.53, -0.0781506, 0, 0
23.8401, 5402.29, 2593.53, -0.0781506, -92.8434, 1524.55
23.8501, 5402.04, 2609.65, -0.0773199, 0, 0
23.8601, 5402.04, 2609.65, -0.0773199, -25.6398, 1612.8
23.8701, 5402.37, 2627.42, -0.0773338, 0, 0
23.8801, 5402.37, 2627.42, -0.0773338, 33.3149, 1776.5
23.8901, 5403.05, 2645.63, -0.0769952, 0, 0
23.9001, 5403.05, 2645.63, -0.0769952, 67.4296, 1820.84
23.9101, 5403.55, 2663.7, -0.0769005, 0, 0
23.9201, 5403.55, 2663.7, -0.0769005, 50.9734, 1808.58
23.9301, 5404.5, 2681.58, -0.0765285, 0, 0
23.9401, 5404.5, 2681.58, -0.0765285, 94.8254, 1787.13
23.9501, 5405.94, 2699.73, -0.0765073, 0, 0
23.9601, 5405.94, 2699.73, -0.0765073, 143.293, 1813.28
23.9701, 5407.67, 2719.87, -0.0756784, 0, 0
23.9801, 5407.67, 2719.87, -0.0756784, 172.998, 2011.96
23.9901, 5409.93, 2740.58, -0.0776401, 0, 0
24.0001, 5409.93, 2740.58, -0.0776401, 226.196, 2070.73
24.0101, 5411.71, 2760.87, -0.0781814, 0, 0
24.0201, 5411.71, 2760.87, -0.0781814, 177.907, 2027.79
24.0301, 5413.75, 2780.37, -0.0777025, 0, 0
24.0401, 5413.75, 2780.37, -0.0777025, 203.84, 1948.94
24.0501, 5415.98, 2800.47, -0.0779096, 0, 0
24.0601, 5415.98, 2800.47, -0.0779096, 223.058, 2010.01
24.0701, 5418.14, 2821.5, -0.0782527, 0, 0
24.0801, 5418.14, 2821.5, -0.0782527, 215.346, 2102.22
24.0901, 5420.38, 2843.61, -0.0785475, 0, 0
24.1001, 5420.38, 2843.61, -0.0785475, 224.629, 2208.86
24.1101, 5422.25, 2864.51, -0.0798722, 0, 0
24.1201, 5422.25, 2864.51, -0.0798722, 187.312, 2095.62
24.1301, 5423.94, 2884.81, -0.0805836, 0, 0
24.1401, 5423.94, 2884.81, -0.0805836, 168.495, 2028.48
24.1501, 5425.94, 2905.08, -0.0818366, 0, 0
24.1601, 5425.94, 2905.08, -0.0818366, 200.293, 2028.15
24.1701, 5427.24, 2926.18, -0.0808684, 0, 0
24.1801, 5427.24, 2926.18, -0.0808684, 130.222, 2109.58
24.1901, 5428.45, 2948.07, -0.0808635, 0, 0
24.2001, 5428.45, 2948.07, -0.0808635, 120.964, 2190.45
24.2101, 5429.14, 2969.22, -0.0819533, 0, 0
24.2201, 5429.14, 2969.22, -0.0819533, 69.0994, 2113.19
24.2301, 5430.02, 2988.81, -0.0818259, 0, 0
24.2401, 5430.02, 2988.81, -0.0818259, 87.259, 1958.31
24.2501, 5430.25, 3008.15, -0.0812286, 0, 0
24.2601, 5430.25, 3008.15, -0.0812286, 22.8882, 1932.62
24.2701, 5429.78, 3028.47, -0.0812663, 0, 0
24.2801, 5429.78, 3028.47, -0.0812663, -46.2769, 2030.96
24.2901, 5433.07, 3049.1, -0.0818523, 0, 0
24.3001, 5433.07, 3049.1, -0.0818523, 329.729, 2068.23
24.3101, 5432.02, 3071.48, -0.0822547, 0, 0
24.3201, 5432.02, 3071.48, -0.0822547, -105.446, 2237.51
24.3301, 5430.37, 3094.23, -0.0805879, 0, 0
24.3401, 5430.37, 3094.23, -0.0805879, -165.168, 2276.52
24.3501, 5429.77, 3116.88, -0.0804359, 0, 0
24.3601, 5429.77, 3116.88, -0.0804359, -59.4504, 2264.32
24.3701, 5428.47, 3138.82, -0.0798066, 0, 0
24.3801, 5428.47, 3138.82, -0.0798066, -129.609, 2190.62
24.3901, 5429.03, 3160.75, -0.0792482, 0, 0
24.4001, 5429.03, 3160.75, -0.0792482, 55.9368, 2192.23
24.4101, 5429.03, 3160.75, -0.0792482, 0, 0
24.4201, 5428.04, 3184.52, -0.0796064, 0, 0
24.4301, 5422.24, 3210.23, -0.0790577, -99.6942, 2379.07
24.4401, 5422.24, 3210.23, -0.0790577, -578.647, 2566.61
24.4501, 5422.24, 3210.23, -0.0790577, 0, 0
24.4601, 5420.63, 3235.75, -0.0806293, 0, 0
24.4701, 5420.63, 3235.75, -0.0806293, -160.667, 2547.24
24.4801, 5418.32, 3259.94, -0.0816256, 0, 0
24.4901, 5416.4, 3283.02, -0.0827817, -230.899, 2419.58
24.5001, 5416.4, 3283.02, -0.0827817, -192.49, 2307.85
