9.63009, 5400, 1800, 0, -nan, -nan
9.64008, 5400, 1800, 0, -nan, -nan
9.65008, 5400, 1800, -0.000788155, 0, 0
9.66009, 5400, 1800, -0.000788155, 0, 0
9.67008, 5400, 1800, -0.00191194, 0, 0
9.68008, 5400, 1800, -0.00233282, 0, 0
9.69008, 5400, 1800, -0.00233282, 0, 0
9.70007, 5400, 1800, -0.00233232, 0, 0
9.71008, 5400, 1800, -0.00233232, 0, 0
9.72008, 5400, 1800, -0.00233232, 0, 0
9.73008, 5399.85, 1800.77, -0.00295276, 0, 0
9.74008, 5399.85, 1800.77, -0.00295276, -15.1832, 77.1367
9.75008, 5399.7, 1801.7, -0.00363338, 0, 0
9.76006, 5399.7, 1801.7, -0.00363338, -15.1051, 92.5663
9.77008, 5399.7, 1802.78, -0.00504832, 0, 0
9.78006, 5399.7, 1802.78, -0.00504832, 0.420653, 107.79
9.79008, 5399.4, 1804.01, -0.0073483, 0, 0
9.80008, 5399.4, 1804.01, -0.0073483, -30.0501, 123.359
9.81008, 5399.72, 1805.25, -0.0093023, 0, 0
9.82008, 5399.72, 1805.25, -0.0093023, 31.8513, 123.076
9.83008, 5399.74, 1806.94, -0.0110297, 0, 0
9.84008, 5399.74, 1806.94, -0.0110297, 1.69829, 169.735
9.85008, 5399.91, 1808.64, -0.0143233, 0, 0
9.86006, 5399.91, 1808.64, -0.0143233, 17.6211, 169.413
9.87008, 5399.94, 1810.49, -0.0166146, 0, 0
9.88008, 5399.94, 1810.49, -0.0166146, 2.88473, 184.742
9.89008, 5400.44, 1812.49, -0.0184518, 0, 0
9.90008, 5400.44, 1812.49, -0.0184518, 49.8463, 199.553
9.91007, 5400.33, 1814.49, -0.022087, 0, 0
9.92008, 5400.33, 1814.49, -0.022087, -11.3605, 201.047
9.93007, 5400.37, 1816.35, -0.0253345, 0, 0
9.94008, 5400.37, 1816.35, -0.0253345, 4.39828, 185.281
9.95008, 5400.27, 1818.2, -0.0275356, 0, 0
9.96008, 5400.27, 1818.2, -0.0275356, -10.4712, 185.42
9.97007, 5400.16, 1820.06, -0.0317526, 0, 0
9.98008, 5400.16, 1820.06, -0.0317526, -10.0952, 185.71
9.99008, 5400.08, 1822.22, -0.0344302, 0, 0
10.0001, 5400.08, 1822.22, -0.0344302, -8.31659, 216.317
10.0101, 5400.17, 1824.69, -0.0366012, 0, 0
10.0201, 5400.17, 1824.69, -0.0366012, 8.8116, 246.584
10.0301, 5400.26, 1827, -0.0382588, 0, 0
10.0401, 5400.26, 1827, -0.0382588, 8.61044, 230.92
10.0501, 5400.5, 1829.15, -0.0415581, 0, 0
10.0601, 5400.5, 1829.15, -0.0415581, 24.0915, 215.414
10.0701, 5400.61, 1831.77, -0.0432405, 0, 0
10.0801, 5400.61, 1831.77, -0.0432405, 11.0958, 261.401
10.0901, 5400.72, 1834.39, -0.0451666, 0, 0
10.1001, 5400.72, 1834.39, -0.0451666, 11.6531, 261.554
10.1101, 5400.85, 1837.01, -0.0496872, 0, 0
10.1201, 5400.85, 1837.01, -0.0496872, 12.404, 261.902
10.1301, 5401.29, 1839.62, -0.053389, 0, 0
10.1401, 5401.29, 1839.62, -0.053389, 44.354, 260.564
10.1501, 5401.58, 1842.07, -0.0556548, 0, 0
10.1601, 5401.58, 1842.07, -0.0556548, 28.9297, 245.507
10.1701, 5401.88, 1844.68, -0.0588203, 0, 0
10.1801, 5401.88, 1844.68, -0.0588203, 30.2984, 261.023
10.1901, 5402.19, 1847.14, -0.0625593, 0, 0
10.2001, 5402.19, 1847.14, -0.0625593, 30.3193, 244.933
10.2101, 5402.2, 1849.77, -0.0652383, 0, 0
10.2201, 5402.2, 1849.77, -0.0652383, 1.29263, 262.164
10.2301, 5402.21, 1852.24, -0.0669315, 0, 0
10.2401, 5402.21, 1852.24, -0.0669315, 0.799798, 247.221
10.2501, 5402.53, 1854.69, -0.0694743, 0, 0
10.2601, 5402.53, 1854.69, -0.0694743, 32.2673, 245.439
10.2701, 5402.69, 1857, -0.0714112, 0, 0
10.2801, 5402.69, 1857, -0.0714112, 16.3029, 230.945
10.2901, 5402.73, 1859.63, -0.0726443, 0, 0
10.3001, 5402.73, 1859.63, -0.0726443, 3.47194, 262.632
10.3101, 5402.76, 1862.1, -0.0753711, 0, 0
10.3201, 5402.76, 1862.1, -0.0753711, 2.85787, 247.222
10.3301, 5402.83, 1865.04, -0.0770981, 0, 0
10.3401, 5402.83, 1865.04, -0.0770981, 6.9592, 293.488
10.3501, 5402.74, 1867.83, -0.0783784, 0, 0
10.3601, 5402.74, 1867.83, -0.0783784, -9.16856, 279.564
10.3701, 5402.66, 1870.78, -0.0801684, 0, 0
10.3801, 5402.66, 1870.78, -0.0801684, -7.61996, 294.519
10.3901, 5402.73, 1873.56, -0.0819733, 0, 0
10.4001, 5402.73, 1873.56, -0.0819733, 7.09415, 277.493
10.4101, 5402.81, 1876.34, -0.0829252, 0, 0
10.4201, 5402.81, 1876.34, -0.0829252, 7.48834, 277.915
10.4301, 5402.59, 1879.3, -0.0835293, 0, 0
10.4401, 5402.59, 1879.3, -0.0835293, -21.7635, 295.845
10.4501, 5402.53, 1882.24, -0.0845868, 0, 0
10.4601, 5402.53, 1882.24, -0.0845868, -6.10818, 294.593
10.4701, 5402.33, 1885.36, -0.0861837, 0, 0
10.4801, 5402.33, 1885.36, -0.0861837, -19.7779, 311.627
10.4901, 5402.12, 1888.32, -0.0866979, 0, 0
10.5001, 5402.12, 1888.32, -0.0866979, -20.7906, 295.885
10.5101, 5401.92, 1891.28, -0.0880723, 0, 0
10.5201, 5401.92, 1891.28, -0.0880723, -20.4395, 296.321
10.5301, 5401.87, 1894.23, -0.0889869, 0, 0
10.5401, 5401.87, 1894.23, -0.0889869, -4.7671, 293.791
10.5501, 5401.64, 1896.88, -0.0900748, 0, 0
10.5601, 5401.64, 1896.88, -0.0900748, -22.6103, 265.226
10.5701, 5401.61, 1899.98, -0.090927, 0, 0
10.5801, 5401.61, 1899.98, -0.090927, -2.83811, 309.957
10.5901, 5401.76, 1903.22, -0.0920989, 0, 0
10.6001, 5401.76, 1903.22, -0.0920989, 14.2587, 324.357
10.6101, 5401.73, 1906.32, -0.0931176, 0, 0
10.6201, 5401.73, 1906.32, -0.0931176, -2.2035, 309.973
10.6301, 5401.73, 1909.58, -0.0939472, 0, 0
10.6401, 5401.73, 1909.58, -0.0939472, -0.525583, 325.384
10.6501, 5401.88, 1912.82, -0.0952322, 0, 0
10.6601, 5401.88, 1912.82, -0.0952322, 15.2553, 323.206
10.6701, 5402.19, 1916.04, -0.0961183, 0, 0
10.6801, 5402.19, 1916.04, -0.0961183, 30.8776, 321.845
10.6901, 5402.39, 1919.75, -0.0968811, 0, 0
10.7001, 5402.39, 1919.75, -0.0968811, 20.2694, 369.861
10.7101, 5402.59, 1923.29, -0.0982882, 0, 0
10.7201, 5402.59, 1923.29, -0.0982882, 19.2205, 354.129
10.7301, 5402.66, 1927.16, -0.0999025, 0, 0
10.7401, 5402.66, 1927.16, -0.0999025, 7.48143, 386.76
10.7501, 5402.86, 1930.71, -0.100611, 0, 0
10.7601, 5402.86, 1930.71, -0.100611, 20.2228, 354.664
10.7701, 5403.04, 1933.95, -0.102754, 0, 0
10.7801, 5403.04, 1933.95, -0.102754, 17.5385, 323.781
10.7901, 5403.39, 1937.32, -0.103668, 0, 0
10.8001, 5403.39, 1937.32, -0.103668, 34.9089, 336.986
10.8101, 5403.39, 1937.32, -0.103668, 0, 0
10.8201, 5403.45, 1940.88, -0.104999, 0, 0
10.8301, 5403.67, 1944.43, -0.105619, 6.32205, 356.518
10.8401, 5403.67, 1944.43, -0.105619, 21.9036, 354.344
10.8501, 5404.08, 1948.27, -0.107281, 0, 0
10.8601, 5404.08, 1948.27, -0.107281, 41.0162, 383.871
10.8701, 5404.31, 1951.81, -0.108178, 0, 0
10.8801, 5404.31, 1951.81, -0.108178, 22.7701, 353.929
10.8901, 5404.56, 1955.51, -0.108765, 0, 0
10.9001, 5404.56, 1955.51, -0.108765, 24.7787, 370.126
10.9101, 5404.64, 1959.07, -0.109178, 0, 0
10.9201, 5404.64, 1959.07, -0.109178, 7.98549, 355.859
10.9301, 5404.72, 1962.63, -0.108459, 0, 0
10.9401, 5404.72, 1962.63, -0.108459, 7.86296, 355.954
10.9501, 5404.67, 1966.52, -0.108409, 0, 0
10.9601, 5404.67, 1966.52, -0.108409, -4.29309, 388.256
10.9701, 5404.67, 1970.71, -0.109297, 0, 0
10.9801, 5404.67, 1970.71, -0.109297, -0.757763, 418.924
10.9901, 5404.95, 1974.71, -0.110592, 0, 0
11.0001, 5404.95, 1974.71, -0.110592, 28.6492, 400.223
11.0101, 5405.07, 1978.58, -0.110602, 0, 0
11.0201, 5405.07, 1978.58, -0.110602, 11.9713, 387.108
11.0301, 5405.21, 1982.6, -0.11092, 0, 0
11.0401, 5405.21, 1982.6, -0.11092, 13.6468, 401.947
11.0501, 5405.18, 1986.49, -0.112049, 0, 0
11.0601, 5405.18, 1986.49, -0.112049, -3.1563, 388.298
11.0701, 5404.99, 1990.39, -0.112455, 0, 0
11.0801, 5404.99, 1990.39, -0.112455, -18.2217, 390.242
11.0901, 5405.16, 1994.56, -0.112737, 0, 0
11.1001, 5405.16, 1994.56, -0.112737, 16.116, 416.956
11.1101, 5405.18, 1998.91, -0.113053, 0, 0
11.1201, 5405.18, 1998.91, -0.113053, 2.51512, 434.347
11.1301, 5405.21, 2003.25, -0.11306, 0, 0
11.1401, 5405.21, 2003.25, -0.11306, 2.71778, 435.026
11.1501, 5405.05, 2007.31, -0.113888, 0, 0
11.1601, 5405.05, 2007.31, -0.113888, -15.8404, 405.986
11.1701, 5404.78, 2011.69, -0.115312, 0, 0
11.1801, 5404.78, 2011.69, -0.115312, -27.2223, 437.8
11.1901, 5404.36, 2016.09, -0.1166, 0, 0
11.2001, 5404.36, 2016.09, -0.1166, -41.936, 439.342
11.2101, 5403.98, 2020.79, -0.117495, 0, 0
11.2201, 5403.98, 2020.79, -0.117495, -37.8084, 470.282
11.2301, 5403.78, 2025.63, -0.118561, 0, 0
11.2401, 5403.78, 2025.63, -0.118561, -20.3607, 483.836
11.2501, 5403.58, 2030.47, -0.119596, 0, 0
11.2601, 5403.58, 2030.47, -0.119596, -19.7801, 483.647
11.2701, 5403.54, 2035.3, -0.119891, 0, 0
11.2801, 5403.54, 2035.3, -0.119891, -4.15305, 481.809
