8.11011, 5400, 1800, 0, -nan, -nan
8.12008, 5400, 1800, 9.77516e-05, -nan, -nan
8.13008, 5400, 1800, 9.77516e-05, 0, 0
8.14007, 5400, 1800, -9.48682e-05, 0, 0
8.15008, 5400, 1800, -9.48682e-05, 0, 0
8.16007, 5400, 1800, 3.59155e-05, 0, 0
8.17008, 5400, 1800, 3.59155e-05, 0, 0
8.18008, 5400.63, 1800.28, 0.000271946, 0, 0
8.19007, 5400.63, 1800.28, 0.000271946, 62.9694, 28.1455
8.20008, 5402.24, 1801.76, -0.00036006, 0, 0
8.21008, 5402.24, 1801.76, -0.00036006, 160.758, 147.324
8.22008, 5404.01, 1803.38, -0.000130646, 0, 0
8.23006, 5404.01, 1803.38, -0.000130646, 176.877, 162.089
8.24008, 5405.95, 1805.46, 0.000732698, 0, 0
8.25008, 5405.95, 1805.46, 0.000732698, 193.89, 207.502
8.26008, 5408.37, 1807.82, 0.000130787, 0, 0
8.27008, 5408.37, 1807.82, 0.000130787, 241.715, 236.583
8.28008, 5411.42, 1810.63, 7.90618e-05, 0, 0
8.29007, 5411.42, 1810.63, 7.90618e-05, 305.388, 280.003
8.30008, 5411.42, 1810.63, 7.90618e-05, 0, 0
8.31008, 5415.12, 1813.86, -0.00017162, 0, 0
8.32008, 5418.82, 1817.41, 0.000810776, 369.292, 323.715
8.33007, 5418.82, 1817.41, 0.000810776, 370.464, 354.733
8.34007, 5422.52, 1820.96, 0.00155365, 0, 0
8.35008, 5422.52, 1820.96, 0.00155365, 370.152, 354.995
8.36008, 5426.07, 1824.52, 0.000988379, 0, 0
8.37006, 5426.07, 1824.52, 0.000988379, 354.499, 355.547
8.38008, 5429.63, 1828.22, -0.00077172, 0, 0
8.39008, 5429.63, 1828.22, -0.00077172, 355.068, 370.043
8.40008, 5429.63, 1828.22, -0.00077172, 0, 0
8.41007, 5432.89, 1832.09, -0.00188558, 0, 0
8.42008, 5436.16, 1835.96, -0.00290257, 326.36, 387.128
8.43008, 5436.16, 1835.96, -0.00290257, 326.288, 386.321
8.44008, 5438.97, 1839.84, -0.00446649, 0, 0
8.45008, 5438.97, 1839.84, -0.00446649, 280.698, 388.074
8.46008, 5438.97, 1839.84, -0.00446649, 0, 0
8.47008, 5438.97, 1839.84, -0.00446649, 0, 0
