16.1201, 5400, 1800, 0, -nan, -nan
16.1301, 5400, 1800, 0, -nan, -nan
16.1401, 5400, 1800, 2.2103e-05, 0, 0
16.1501, 5400, 1800, 2.2103e-05, 0, 0
16.1601, 5400, 1800, 2.09794e-05, 0, 0
16.1701, 5400, 1800, 2.09794e-05, 0, 0
16.1801, 5400, 1800, 2.09794e-05, 0, 0
16.1901, 5400.15, 1800.46, 0.000180109, 0, 0
16.2001, 5400.15, 1800.46, 0.000180109, 15.459, 46.1805
16.2101, 5400.31, 1801.54, -0.00135237, 0, 0
16.2201, 5400.31, 1801.54, -0.00135237, 15.5611, 107.682
16.2301, 5400.62, 1802.93, -0.00163007, 0, 0
16.2401, 5400.62, 1802.93, -0.00163007, 31.2909, 138.729
16.2501, 5400.94, 1804.63, -0.00364572, 0, 0
16.2601, 5400.94, 1804.63, -0.00364572, 31.4957, 169.644
16.2701, 5403.11, 1807.08, -0.00635301, 0, 0
16.2801, 5403.11, 1807.08, -0.00635301, 217.455, 245.218
16.2901, 5406.85, 1810.44, -0.00824351, 0, 0
16.3001, 5407.67, 1814.91, -0.0101656, 373.195, 335.877
16.3101, 5407.67, 1814.91, -0.0101656, 81.8905, 446.662
16.3201, 5407.67, 1814.91, -0.0101656, 0, 0
16.3301, 5410.52, 1820.42, -0.0121934, 0, 0
16.3401, 5410.52, 1820.42, -0.0121934, 284.935, 551.824
16.3501, 5413.85, 1826.86, -0.0142599, 0, 0
16.3601, 5413.85, 1826.86, -0.0142599, 333, 642.585
16.3701, 5414.27, 1834.1, -0.0150434, 0, 0
16.3801, 5414.27, 1834.1, -0.0150434, 42.3369, 723.346
16.3901, 5414.71, 1841.66, -0.0168821, 0, 0
16.4001, 5414.71, 1841.66, -0.0168821, 44.1005, 756.821
16.4101, 5415.17, 1849.52, -0.0183485, 0, 0
16.4201, 5415.17, 1849.52, -0.0183485, 45.7358, 784.293
16.4301, 5415.34, 1857.7, -0.0189152, 0, 0
16.4401, 5415.34, 1857.7, -0.0189152, 16.4864, 818.147
16.4501, 5414.9, 1865.88, -0.0213554, 0, 0
16.4601, 5414.9, 1865.88, -0.0213554, -43.8353, 819.17
16.4701, 5413.84, 1873.32, -0.0222234, 0, 0
16.4801, 5413.84, 1873.32, -0.0222234, -106.268, 744.755
16.4901, 5412, 1880, -0.0235584, 0, 0
16.5001, 5412, 1880, -0.0235584, -183.734, 666.35
16.5101, 5408.75, 1885.64, -0.0254221, 0, 0
16.5201, 5408.75, 1885.64, -0.0254221, -323.502, 561.494
16.5301, 5396.06, 1890.31, -0.0260959, 0, 0
16.5401, 5396.06, 1890.31, -0.0260959, -1265.78, 465.888
16.5501, 5389.06, 1893.9, -0.0274567, 0, 0
16.5601, 5389.06, 1893.9, -0.0274567, -699.207, 358.857
16.5701, 5384.05, 1896.67, -0.0277591, 0, 0
16.5801, 5384.05, 1896.67, -0.0277591, -501.32, 276.9
16.5901, 5379.93, 1898.34, -0.0282824, 0, 0
16.6001, 5379.93, 1898.34, -0.0282824, -412.049, 166.688
16.6101, 5373.63, 1899.14, -0.0253287, 0, 0
16.6201, 5373.63, 1899.14, -0.0253287, -629.019, 79.7871
16.6301, 5366.08, 1899.64, -0.0227852, 0, 0
16.6401, 5366.08, 1899.64, -0.0227852, -752.615, 49.9647
16.6501, 5357.13, 1899.68, -0.0191533, 0, 0
16.6601, 5357.13, 1899.68, -0.0191533, -895.258, 4.66303
16.6701, 5351.1, 1899.18, -0.0137033, 0, 0
16.6801, 5351.1, 1899.18, -0.0137033, -602.035, -50.4924
16.6901, 5346.45, 1897.37, -0.00615237, 0, 0
16.7001, 5346.45, 1897.37, -0.00615237, -463.093, -179.837
16.7101, 5342.28, 1893.07, 0.00604109, 0, 0
16.7201, 5342.28, 1893.07, 0.00604109, -416.071, -429.73
16.7301, 5338.81, 1886.82, 0.0202505, 0, 0
16.7401, 5338.81, 1886.82, 0.0202505, -346.916, -624.455
16.7501, 5336.51, 1879.83, 0.032338, 0, 0
16.7601, 5336.51, 1879.83, 0.032338, -230.597, -699.555
16.7701, 5329.1, 1874.95, 0.0400877, 0, 0
16.7801, 5329.1, 1874.95, 0.0400877, -742.061, -489.019
16.7901, 5331.62, 1873.99, 0.0532402, 0, 0
16.8001, 5331.62, 1873.99, 0.0532402, 252.295, -95.9883
16.8101, 5333.32, 1865.89, 0.0631275, 0, 0
16.8201, 5333.32, 1865.89, 0.0631275, 169.662, -808.858
16.8301, 5331.1, 1861.74, 0.0676631, 0, 0
16.8401, 5331.1, 1861.74, 0.0676631, -221.145, -414.423
16.8501, 5338.2, 1861.92, 0.0729967, 0, 0
16.8601, 5338.2, 1861.92, 0.0729967, 710.295, 18.2854
16.8701, 5342.29, 1856.81, 0.0806009, 0, 0
16.8801, 5342.29, 1856.81, 0.0806009, 408.955, -510.955
16.8901, 5348.35, 1854.68, 0.0845412, 0, 0
16.9001, 5348.35, 1854.68, 0.0845412, 605.25, -213.208
16.9101, 5356.92, 1855.88, 0.0890041, 0, 0
16.9201, 5356.92, 1855.88, 0.0890041, 856.872, 119.67
16.9301, 5356.92, 1855.88, 0.0890041, 0, 0
16.9401, 5365.47, 1857.28, 0.0969688, 0, 0
16.9502, 5372.5, 1871.05, 0.111614, 852.273, 140.299
16.9601, 5372.5, 1871.05, 0.111614, 699.416, 1369.14
16.9701, 5382.25, 1864.23, 0.116802, 0, 0
16.9801, 5382.25, 1864.23, 0.116802, 976.28, -682.891
16.9901, 5390.65, 1868.04, 0.125077, 0, 0
17.0001, 5390.65, 1868.04, 0.125077, 841.497, 381.551
17.0102, 5398.64, 1872.36, 0.137889, 0, 0
17.0201, 5398.64, 1872.36, 0.137889, 791.599, 427.795
17.0301, 5406.74, 1877.88, 0.146002, 0, 0
17.0401, 5406.74, 1877.88, 0.146002, 806.878, 550.135
17.0501, 5414.65, 1884.25, 0.159393, 0, 0
17.0601, 5414.65, 1884.25, 0.159393, 788.529, 635.211
17.0701, 5421.25, 1890.66, 0.171283, 0, 0
17.0801, 5421.25, 1890.66, 0.171283, 657.885, 639.516
17.0901, 5430.15, 1898, 0.177251, 0, 0
17.1001, 5430.15, 1898, 0.177251, 890.309, 733.979
17.1101, 5437.41, 1906.51, 0.178303, 0, 0
17.1201, 5437.41, 1906.51, 0.178303, 725.764, 850.033
17.1301, 5440.64, 1914.77, 0.178077, 0, 0
17.1401, 5440.64, 1914.77, 0.178077, 323.107, 826.657
17.1501, 5440.52, 1922.42, 0.17983, 0, 0
17.1601, 5440.52, 1922.42, 0.17983, -12.1259, 763.783
17.1701, 5440.52, 1922.42, 0.17983, 0, 0
17.1801, 5437.89, 1929.16, 0.180715, 0, 0
17.1901, 5434.99, 1934.75, 0.181928, -261.916, 671.644
17.2001, 5434.99, 1934.75, 0.181928, -290.329, 559.709
17.2101, 5431.6, 1939.62, 0.180904, 0, 0
17.2201, 5431.6, 1939.62, 0.180904, -339.032, 486.271
17.2301, 5427.26, 1943.7, 0.178106, 0, 0
17.2401, 5427.26, 1943.7, 0.178106, -434.009, 407.635
17.2501, 5422.01, 1946.86, 0.170491, 0, 0
17.2601, 5422.01, 1946.86, 0.170491, -524.96, 315.645
17.2705, 5416.38, 1948.75, 0.160523, 0, 0
17.2801, 5416.38, 1948.75, 0.160523, -538.934, 180.981
17.2901, 5410.17, 1949.49, 0.156651, 0, 0
17.3001, 5410.17, 1949.49, 0.156651, -621.06, 74.1237
17.3101, 5401.79, 1949.14, 0.149372, 0, 0
17.3201, 5401.79, 1949.14, 0.149372, -837.488, -34.5447
17.3302, 5394.31, 1948.05, 0.143126, 0, 0
17.3401, 5394.31, 1948.05, 0.143126, -735.745, -107.409
