8.58013, 5400, 1800, 0, -nan, -nan
8.59031, 5400, 1800, -8.65938e-06, -nan, -nan
8.6001, 5400, 1800, -8.65938e-06, 0, 0
8.61011, 5400, 1800, 9.29128e-06, 0, 0
8.62008, 5400, 1800, 9.29128e-06, 0, 0
8.63009, 5400, 1800, 1.39684e-05, 0, 0
8.64008, 5400, 1800, 1.39684e-05, 0, 0
8.65008, 5400, 1800.15, 2.44702e-05, 0, 0
8.66007, 5400, 1800.15, 2.44702e-05, 0.0101852, 15.4305
8.67008, 5399.85, 1801.08, 8.40078e-05, 0, 0
8.68006, 5399.85, 1801.08, 8.40078e-05, -15.3446, 92.4327
8.69008, 5399.54, 1802.16, 0.000127079, 0, 0
8.70008, 5399.54, 1802.16, 0.000127079, -30.7396, 107.839
8.71008, 5399.54, 1803.55, -0.000502069, 0, 0
8.72006, 5399.54, 1803.55, -0.000502069, 0.105353, 138.755
8.73007, 5399.39, 1805.25, -0.000803417, 0, 0
8.74007, 5399.39, 1805.25, -0.000803417, -15.1782, 169.69
8.75009, 5399.24, 1807.41, -0.00154147, 0, 0
8.76007, 5399.24, 1807.41, -0.00154147, -15.0374, 215.782
8.77008, 5399.09, 1809.72, -0.00247317, 0, 0
8.78007, 5399.09, 1809.72, -0.00247317, -14.799, 231.365
8.79008, 5399.72, 1812.5, -0.00295756, 0, 0
8.80006, 5399.72, 1812.5, -0.00295756, 62.5857, 277.234
8.81007, 5399.88, 1815.58, -0.003121, 0, 0
8.82008, 5399.88, 1815.58, -0.003121, 16.5515, 308.408
8.83005, 5399.88, 1815.58, -0.003121, 0, 0
8.84007, 5399.74, 1818.82, -0.00344208, 0, 0
8.85007, 5399.75, 1821.91, -0.00458655, -14.0424, 323.295
8.86008, 5399.75, 1821.91, -0.00458655, 1.44531, 308.788
8.87009, 5399.77, 1825.3, -0.00537521, 0, 0
8.88008, 5399.77, 1825.3, -0.00537521, 1.86268, 339.011
8.89008, 5399.49, 1829.01, -0.00616873, 0, 0
8.90008, 5399.49, 1829.01, -0.00616873, -28.5518, 370.533
8.91008, 5399.49, 1829.01, -0.00616873, 0, 0
8.92009, 5399.36, 1832.87, -0.00767688, 0, 0
8.93007, 5399.25, 1836.88, -0.00914814, -12.4706, 385.66
8.94008, 5399.25, 1836.88, -0.00914814, -11.7351, 402.128
8.95008, 5399.29, 1840.89, -0.0112862, 0, 0
8.96008, 5399.29, 1840.89, -0.0112862, 4.39708, 400.94
8.97009, 5399.04, 1844.75, -0.0161823, 0, 0
8.98008, 5399.04, 1844.75, -0.0161823, -25.2645, 385.699
8.99009, 5399.11, 1848.76, -0.0182375, 0, 0
9.00008, 5399.11, 1848.76, -0.0182375, 7.12602, 400.877
9.01008, 5398.88, 1852.78, -0.0203765, 0, 0
9.02008, 5398.88, 1852.78, -0.0203765, -22.7557, 401.542
9.03007, 5398.97, 1856.95, -0.0214586, 0, 0
9.04008, 5398.97, 1856.95, -0.0214586, 9.08012, 416.901
9.05008, 5399.39, 1861.41, -0.0237248, 0, 0
9.06008, 5399.39, 1861.41, -0.0237248, 41.3454, 446.365
9.07009, 5399.5, 1865.88, -0.0248548, 0, 0
9.08008, 5399.5, 1865.88, -0.0248548, 11.2376, 446.789
9.09008, 5399.77, 1870.35, -0.026258, 0, 0
9.10008, 5399.77, 1870.35, -0.026258, 27.0649, 446.939
9.11008, 5399.89, 1874.83, -0.0264843, 0, 0
9.12008, 5399.89, 1874.83, -0.0264843, 12.0559, 447.088
9.13003, 5400.17, 1879.45, -0.0262952, 0, 0
9.14008, 5400.17, 1879.45, -0.0262952, 28.0208, 464.245
9.15007, 5400.29, 1884.08, -0.0268541, 0, 0
9.16006, 5400.29, 1884.08, -0.0268541, 12.6995, 463.261
9.17007, 5400.58, 1888.7, -0.0265114, 0, 0
9.18008, 5400.58, 1888.7, -0.0265114, 28.0706, 461.992
9.1901, 5400.7, 1893.17, -0.0266454, 0, 0
