119.99, 5400, 1800, 0, -nan, -nan
120, 5400, 1800, 0, -nan, -nan
120.01, 5400, 1800, 1.38804e-05, 0, 0
120.02, 5400, 1800, 1.38804e-05, 0, 0
120.03, 5400.15, 1799.99, 1.90139e-05, 0, 0
120.04, 5400.15, 1799.99, 1.90139e-05, 15.3909, -0.985708
120.05, 5400.31, 1799.98, 2.58684e-05, 0, 0
120.06, 5400.31, 1799.98, 2.58684e-05, 15.3784, -0.98482
120.07, 5400.31, 1799.98, 2.58684e-05, 0, 0
120.08, 5400.32, 1800.13, 1.82018e-05, 0, 0
120.09, 5400.32, 1800.13, 1.82018e-05, 0.986413, 15.4041
120.1, 5400.47, 1800.12, 1.45808e-05, 0, 0
120.11, 5400.47, 1800.12, 9.29832e-06, 15.3612, -0.983931
120.12, 5400.47, 1800.12, 9.29832e-06, 0, 0
120.13, 5400.47, 1800.12, -4.85778e-06, 0, 0
120.14, 5400.47, 1800.12, -4.85778e-06, 0, 0
120.15, 5400.47, 1800.12, -4.84288e-06, 0, 0
120.16, 5400.47, 1800.12, -4.84288e-06, 0, 0
120.17, 5400.32, 1800.13, 1.20103e-05, 0, 0
120.18, 5400.32, 1800.13, 1.20103e-05, -15.4023, 0.98656
120.19, 5400.32, 1800.13, 1.20103e-05, 0, 0
120.2, 5400.32, 1800.13, 1.20103e-05, 0, 0
120.21, 5400.32, 1800.13, 2.54288e-05, 0, 0
120.22, 5400.16, 1800.14, 4.12241e-05, 0, 0
120.23, 5400.16, 1800.14, 4.12241e-05, -15.4126, 0.987013
120.24, 5400.16, 1800.14, 4.26173e-05, 0, 0
120.25, 5400.16, 1800.14, 4.26173e-05, 0, 0
120.26, 5400.16, 1800.14, 2.42069e-05, 0, 0
120.27, 5400.16, 1800.14, 2.42069e-05, 0, 0
120.28, 5400.32, 1800.13, 2.49818e-05, 0, 0
120.29, 5400.32, 1800.13, 2.49818e-05, 15.3861, -0.985415
120.3, 5400.32, 1800.13, 2.01985e-05, 0, 0
120.31, 5400.32, 1800.13, 2.01985e-05, 0, 0
120.32, 5400.31, 1799.98, 1.16602e-05, 0, 0
120.33, 5400.31, 1799.98, 1.16602e-05, -0.981967, -15.3322
120.34, 5400.31, 1799.98, -3.35276e-07, 0, 0
120.35, 5400.31, 1799.98, -3.35276e-07, 0, 0
120.36, 5400.31, 1799.98, -4.85778e-06, 0, 0
120.37, 5400.32, 1800.13, -9.61125e-06, 0, 0
120.38, 5400.32, 1800.13, -9.61125e-06, 0.988089, 15.4206
120.39, 5400.32, 1800.13, -9.61125e-06, 0, 0
120.4, 5400.32, 1800.13, -8.9556e-06, 0, 0
120.41, 5400.32, 1800.13, -8.48621e-06, 0, 0
120.42, 5400.32, 1800.13, -8.48621e-06, 0, 0
120.43, 5400.32, 1800.13, 1.06543e-06, 0, 0
120.44, 5400.32, 1800.13, 1.06543e-06, 0, 0
120.45, 5400.32, 1800.13, 1.06543e-06, 0, 0
120.46, 5400.16, 1800.14, -1.53631e-05, 0, 0
120.47, 5400.16, 1800.14, -1.53631e-05, -15.3769, 0.98531
120.48, 5400.16, 1800.14, -1.90586e-05, 0, 0
120.49, 5400.16, 1800.14, -1.90586e-05, 0, 0
120.5, 5400.02, 1800.31, -2.62484e-05, 0, 0
120.51, 5400.02, 1800.31, -2.62484e-05, -14.3802, 16.3496
120.52, 5400.02, 1800.31, -9.84445e-05, 0, 0
120.53, 5400.02, 1800.31, -9.84445e-05, -0.00106615, 6.83757e-05
120.54, 5399.88, 1800.47, -0.000186399, 0, 0
