10.9601, 5400, 1800, 0, -nan, -nan
10.9701, 5400, 1800, 0.000120203, -nan, -nan
10.9801, 5400, 1800, 0.000120203, 0, 0
10.9901, 5400, 1800, -0.000655993, 0, 0
11.0001, 5400, 1800, -0.000655993, 0, 0
11.0101, 5399.85, 1800, -0.000620611, 0, 0
11.0201, 5399.85, 1800, -0.000620611, -15.432, 0.00465933
11.0301, 5399.85, 1799.85, -0.000206562, 0, 0
11.0401, 5399.85, 1799.85, -0.000206562, -0.00194278, -15.4452
11.0501, 5400.15, 1800.15, 0.00010112, 0, 0
11.0601, 5400.15, 1800.15, 0.00010112, 30.7976, 30.8348
11.0701, 5400.15, 1801.08, -0.00061563, 0, 0
11.0801, 5400.15, 1801.08, -0.00061563, -0.00683925, 92.4912
11.0901, 5400.46, 1802.31, -0.00182467, 0, 0
11.1001, 5400.46, 1802.31, -0.00182467, 31.0227, 123.393
11.1101, 5400.62, 1804.32, -0.00418192, 0, 0
11.1201, 5400.62, 1804.32, -0.00418192, 15.9762, 200.037
11.1301, 5401.41, 1807.09, -0.00560267, 0, 0
11.1401, 5401.41, 1807.09, -0.00560267, 78.4131, 277.216
11.1501, 5401.74, 1810.79, -0.00698003, 0, 0
11.1601, 5401.74, 1810.79, -0.00698003, 33.0273, 369.98
11.1701, 5401.93, 1815.73, -0.00774932, 0, 0
11.1801, 5401.93, 1815.73, -0.00774932, 18.7661, 493.086
11.1901, 5401.97, 1821.59, -0.00858744, 0, 0
11.2001, 5401.97, 1821.59, -0.00858744, 4.55781, 586.076
11.2101, 5402.33, 1828.07, -0.00852172, 0, 0
11.2201, 5402.33, 1828.07, -0.00852172, 36.0759, 647.529
11.2301, 5404.71, 1835.61, -0.00957235, 0, 0
11.2401, 5404.71, 1835.61, -0.00957235, 237.795, 753.701
11.2501, 5405.1, 1843.63, -0.0102739, 0, 0
11.2601, 5405.1, 1843.63, -0.0102739, 38.5768, 801.196
11.2701, 5405.34, 1851.96, -0.0103458, 0, 0
11.2801, 5405.34, 1851.96, -0.0103458, 23.6767, 832.755
11.2901, 5405.58, 1860.45, -0.0110062, 0, 0
11.3001, 5405.58, 1860.45, -0.0110062, 24.3014, 848.008
11.3101, 5405.83, 1869.39, -0.0113362, 0, 0
11.3201, 5405.83, 1869.39, -0.0113362, 25.2562, 895
11.3301, 5405.93, 1877.88, -0.0114971, 0, 0
11.3401, 5405.93, 1877.88, -0.0114971, 9.43215, 847.252
11.3501, 5406.02, 1885.75, -0.0119648, 0, 0
11.3601, 5406.02, 1885.75, -0.0119648, 8.89813, 785.333
11.3701, 5405.48, 1892.54, -0.0127907, 0, 0
11.3801, 5405.48, 1892.54, -0.0127907, -53.6306, 678.958
11.3901, 5405.09, 1898.26, -0.0137539, 0, 0
11.4001, 5405.09, 1898.26, -0.0137539, -38.7492, 569.306
11.4101, 5403.76, 1902.44, -0.0135396, 0, 0
11.4201, 5403.76, 1902.44, -0.0135396, -132.912, 417.383
11.4301, 5400.56, 1905.57, -0.0131358, 0, 0
11.4401, 5400.56, 1905.57, -0.0131358, -319.326, 312.092
11.4501, 5397.19, 1907.93, -0.0131263, 0, 0
11.4601, 5397.19, 1907.93, -0.0131263, -334.907, 234.701
11.4701, 5394.75, 1910.42, -0.011648, 0, 0
11.4801, 5394.75, 1910.42, -0.011648, -243.541, 249.535
11.4901, 5390.14, 1911.4, -0.0105108, 0, 0
11.5001, 5390.14, 1911.4, -0.0105108, -461.368, 97.3067
11.5101, 5384.89, 1911.45, -0.00720435, 0, 0
11.5201, 5384.89, 1911.45, -0.00720435, -525.347, 4.70363
11.5301, 5381.03, 1910.22, -1.39392e-05, 0, 0
11.5401, 5381.03, 1910.22, -1.39392e-05, -386.016, -122.24
11.5501, 5378.26, 1907.74, 0.00742127, 0, 0
11.5601, 5378.26, 1907.74, 0.00742127, -276.288, -247.64
11.5701, 5371.35, 1904.28, 0.0127975, 0, 0
11.5801, 5371.35, 1904.28, 0.0127975, -690.83, -345.777
11.5901, 5364.34, 1900.28, 0.0256849, 0, 0
11.6001, 5364.34, 1900.28, 0.0256849, -701.965, -400.849
11.6101, 5362.91, 1896.37, 0.0337222, 0, 0
11.6201, 5362.91, 1896.37, 0.0337222, -142.153, -389.702
11.6301, 5361.85, 1891.7, 0.0374417, 0, 0
11.6401, 5361.85, 1891.7, 0.0374417, -106.722, -467.485
11.6501, 5361.45, 1886.44, 0.0472433, 0, 0
11.6601, 5361.45, 1886.44, 0.0472433, -39.1096, -525.624
11.6701, 5363.03, 1879.72, 0.0534603, 0, 0
11.6801, 5363.03, 1879.72, 0.0534603, 157.163, -670.441
11.6901, 5366.03, 1872.93, 0.0552094, 0, 0
11.7001, 5366.03, 1872.93, 0.0552094, 300.161, -678.086
11.7101, 5369.68, 1868.5, 0.0586623, 0, 0
11.7201, 5369.68, 1868.5, 0.0586623, 363.793, -441.429
11.7301, 5374.24, 1862.13, 0.0615732, 0, 0
11.7401, 5374.24, 1862.13, 0.0615732, 455.821, -637.654
11.7501, 5379.32, 1859.98, 0.0645676, 0, 0
11.7601, 5379.32, 1859.98, 0.0645676, 508.047, -214.734
11.7701, 5385.31, 1858.21, 0.0657882, 0, 0
11.7801, 5385.31, 1858.21, 0.0657882, 597.721, -176.752
11.7901, 5392, 1857.58, 0.0667987, 0, 0
11.8001, 5392, 1857.58, 0.0667987, 669.969, -63.6957
11.8101, 5398.42, 1858.79, 0.0690124, 0, 0
11.8201, 5398.42, 1858.79, 0.0690124, 641.154, 120.93
11.8301, 5405.05, 1861.26, 0.070595, 0, 0
11.8401, 5405.05, 1861.26, 0.070595, 660.786, 246.489
11.8501, 5412.21, 1864.87, 0.0733515, 0, 0
11.8601, 5412.21, 1864.87, 0.0733515, 716.249, 361.155
11.8701, 5420.23, 1869.34, 0.0749241, 0, 0
11.8801, 5420.23, 1869.34, 0.0749241, 802.267, 446.763
11.8901, 5427.27, 1874.52, 0.0762234, 0, 0
11.9001, 5427.27, 1874.52, 0.0762234, 701.865, 516.776
11.9101, 5438.22, 1880.95, 0.0793745, 0, 0
11.9201, 5438.22, 1880.95, 0.0793745, 1094.52, 642.941
11.9301, 5443.41, 1887.56, 0.0800799, 0, 0
11.9401, 5443.41, 1887.56, 0.0800799, 519.673, 660.844
11.9501, 5445.79, 1894.56, 0.0795214, 0, 0
11.9601, 5445.79, 1894.56, 0.0795214, 237.821, 700.259
11.9701, 5448.29, 1902.03, 0.0795869, 0, 0
11.9801, 5448.29, 1902.03, 0.0795869, 249.713, 747.242
11.9901, 5450.66, 1909.19, 0.0780983, 0, 0
12.0001, 5450.66, 1909.19, 0.0780983, 237.175, 715.232
12.0101, 5450.74, 1916.16, 0.0760947, 0, 0
12.0201, 5450.74, 1916.16, 0.0760947, 7.9131, 696.753
12.0301, 5449.48, 1922.56, 0.0757525, 0, 0
12.0401, 5449.48, 1922.56, 0.0757525, -126.542, 640.855
12.0501, 5446.53, 1928.84, 0.0740075, 0, 0
12.0601, 5446.53, 1928.84, 0.0740075, -293.953, 626.268
12.0701, 5442.37, 1934.88, 0.0719043, 0, 0
12.0801, 5442.37, 1934.88, 0.0719043, -415.75, 603.609
12.0901, 5437.22, 1939.92, 0.0701007, 0, 0
12.1001, 5437.22, 1939.92, 0.0701007, -514.515, 503.656
12.1101, 5430.84, 1944.9, 0.0677198, 0, 0
12.1201, 5430.84, 1944.9, 0.0677198, -635.139, 495.594
12.1301, 5423.79, 1948.59, 0.066287, 0, 0
12.1401, 5423.79, 1948.59, 0.066287, -705.141, 369.591
12.1501, 5415.69, 1951.78, 0.0634494, 0, 0
12.1601, 5415.69, 1951.78, 0.0634494, -810.527, 318.943
12.1701, 5406.73, 1954.15, 0.0617614, 0, 0
12.1801, 5406.73, 1954.15, 0.0617614, -894.165, 236.46
12.1901, 5397.97, 1955.78, 0.0588614, 0, 0
12.2001, 5397.97, 1955.78, 0.0588614, -876.02, 163.221
12.2101, 5388.67, 1956.33, 0.0542497, 0, 0
12.2201, 5388.67, 1956.33, 0.0542497, -930.54, 55.3985
12.2301, 5379.72, 1956.16, 0.0522858, 0, 0
12.2401, 5379.72, 1956.16, 0.0522858, -894.623, -17.2419
12.2501, 5370.95, 1955.4, 0.0498759, 0, 0
12.2601, 5370.95, 1955.4, 0.0498759, -875.797, -75.7606
12.2701, 5362.97, 1954.4, 0.0460179, 0, 0
12.2801, 5362.97, 1954.4, 0.0460179, -796.327, -100.162
12.2901, 5355.78, 1952.68, 0.0440291, 0, 0
12.3001, 5355.78, 1952.68, 0.0440291, -717.564, -171.299
12.3101, 5351.03, 1948.46, 0.0438644, 0, 0
12.3201, 5351.03, 1948.46, 0.0438644, -475.465, -422.635
12.3301, 5345.5, 1947.75, 0.0433963, 0, 0
12.3401, 5345.5, 1947.75, 0.0433963, -551.554, -70.5668
12.3501, 5340.86, 1947.86, 0.042569, 0, 0
12.3601, 5340.86, 1947.86, 0.042569, -463.523, 10.8233
12.3701, 5340.35, 1945.37, 0.0427468, 0, 0
12.3801, 5340.35, 1945.37, 0.0427468, -51.1118, -249.513
12.3901, 5334.64, 1945.43, 0.0443834, 0, 0
12.4001, 5334.64, 1945.43, 0.0443834, -571.113, 6.10947
12.4101, 5333.37, 1942.74, 0.0483322, 0, 0
12.4201, 5333.37, 1942.74, 0.0483322, -126.276, -269.028
12.4301, 5326.64, 1947.65, 0.0505579, 0, 0
12.4401, 5326.64, 1947.65, 0.0505579, -672.771, 490.465
12.4501, 5331.8, 1943.3, 0.0566506, 0, 0
12.4601, 5331.8, 1943.3, 0.0566506, 515.506, -434.373
12.4701, 5336.51, 1947.15, 0.0651489, 0, 0
12.4801, 5336.51, 1947.15, 0.0651489, 470.707, 384.825
12.4901, 5342.18, 1954.51, 0.0718886, 0, 0
12.5001, 5342.18, 1954.51, 0.0718886, 564.786, 734.14
12.5101, 5349.45, 1950.27, 0.0809967, 0, 0
12.5201, 5349.45, 1950.27, 0.0809967, 727.394, -423.349
12.5301, 5357.78, 1952.54, 0.0901814, 0, 0
12.5401, 5357.78, 1952.54, 0.0901814, 829.453, 226.081
12.5501, 5366.56, 1958.01, 0.0942039, 0, 0
12.5601, 5366.56, 1958.01, 0.0942039, 877.438, 546.506
12.5701, 5376.03, 1964.21, 0.101971, 0, 0
12.5801, 5376.03, 1964.21, 0.101971, 946.008, 619.428
12.5901, 5385.32, 1971.72, 0.109608, 0, 0
12.6001, 5385.32, 1971.72, 0.109608, 927.178, 749.891
12.6101, 5395.38, 1980.17, 0.116065, 0, 0
12.6201, 5395.38, 1980.17, 0.116065, 1004.79, 843.394
12.6301, 5405.19, 1989.1, 0.121113, 0, 0
12.6401, 5405.19, 1989.1, 0.121113, 981.323, 893.221
12.6501, 5417.46, 1999.19, 0.127006, 0, 0
12.6601, 5417.46, 1999.19, 0.127006, 1225.64, 1007.93
12.6701, 5427.78, 2008.32, 0.131699, 0, 0
12.6801, 5427.78, 2008.32, 0.131699, 1031.46, 912.522
12.6901, 5437.08, 2017.97, 0.133997, 0, 0
12.7001, 5437.08, 2017.97, 0.133997, 928.558, 963.916
12.7101, 5443.9, 2027.31, 0.135793, 0, 0
12.7201, 5443.9, 2027.31, 0.135793, 682.136, 933.448
12.7301, 5449, 2035.49, 0.13729, 0, 0
12.7401, 5449, 2035.49, 0.13729, 510.058, 817.731
12.7501, 5453.05, 2043.37, 0.13708, 0, 0
12.7601, 5453.05, 2043.37, 0.13708, 405.051, 788.522
12.7701, 5454.7, 2050.61, 0.135482, 0, 0
12.7801, 5454.7, 2050.61, 0.135482, 164.737, 722.336
12.7901, 5454.7, 2050.61, 0.135482, 0, 0
12.8001, 5455.55, 2056.95, 0.133371, 0, 0
12.8101, 5454.82, 2062.46, 0.131738, 85.1472, 633.775
12.8201, 5454.82, 2062.46, 0.131738, -73.5433, 550.308
12.8301, 5455.03, 2067.93, 0.129993, 0, 0
12.8401, 5455.03, 2067.93, 0.129993, 20.867, 546.4
12.8501, 5458.59, 2072.91, 0.124314, 0, 0
12.8601, 5458.59, 2072.91, 0.124314, 356.081, 497.455
12.8701, 5458.59, 2072.91, 0.124314, 0, 0
12.8801, 5455.09, 2076.06, 0.119645, 0, 0
12.8901, 5455.09, 2076.06, 0.119645, -349.484, 314.714
12.9001, 5452.45, 2078.69, 0.117652, 0, 0
12.9101, 5452.45, 2078.69, 0.117652, -264.2, 263.228
12.9201, 5450.19, 2080.76, 0.114767, 0, 0
12.9301, 5450.19, 2080.76, 0.114767, -225.864, 206.272
12.9401, 5448.94, 2082.17, 0.111128, 0, 0
12.9501, 5440.03, 2082.74, 0.10967, -124.753, 141.444
12.9601, 5440.03, 2082.74, 0.10967, -888.209, 56.2893
12.9701, 5440.03, 2082.74, 0.10967, 0, 0
12.9801, 5430.69, 2082.95, 0.109639, 0, 0
12.9901, 5420.76, 2082.94, 0.108498, -932.098, 20.9722
13.0001, 5420.76, 2082.94, 0.108498, -992.218, -0.693249
13.0101, 5420.76, 2082.94, 0.108498, 0, 0
13.0201, 5409.95, 2082.4, 0.105329, 0, 0
13.0301, 5409.95, 2082.4, 0.105329, -1078.75, -53.9972
13.0401, 5398.6, 2081.2, 0.104285, 0, 0
13.0501, 5398.6, 2081.2, 0.104285, -1135.1, -120.027
13.0601, 5387.04, 2080.46, 0.102296, 0, 0
13.0701, 5387.04, 2080.46, 0.102296, -1155.23, -73.5978
13.0801, 5376.51, 2080.33, 0.0981344, 0, 0
13.0901, 5376.51, 2080.33, 0.0981344, -1050.58, -13.5359
13.1001, 5366.84, 2080.93, 0.0970244, 0, 0
13.1101, 5366.84, 2080.93, 0.0970244, -967.493, 59.9583
13.1201, 5357.85, 2082.54, 0.0951285, 0, 0
13.1301, 5357.85, 2082.54, 0.0951285, -899.76, 161.399
13.1401, 5349.89, 2084.73, 0.0923705, 0, 0
13.1501, 5349.89, 2084.73, 0.0923705, -795.045, 219.156
13.1601, 5343.24, 2087.99, 0.0912081, 0, 0
13.1701, 5343.24, 2087.99, 0.0912081, -665.115, 326.011
13.1801, 5335.6, 2091.95, 0.0880957, 0, 0
13.1901, 5335.6, 2091.95, 0.0880957, -766.163, 397.351
13.2001, 5329.29, 2096.82, 0.0858732, 0, 0
13.2101, 5329.29, 2096.82, 0.0858732, -630.759, 486.356
13.2201, 5324.33, 2102.28, 0.0849212, 0, 0
13.2301, 5324.33, 2102.28, 0.0849212, -495.452, 545.519
13.2401, 5320.38, 2108.6, 0.0839345, 0, 0
13.2501, 5320.38, 2108.6, 0.0839345, -393.201, 630.186
13.2601, 5317.81, 2115.36, 0.0818079, 0, 0
13.2701, 5317.81, 2115.36, 0.0818079, -257.501, 674.773
13.28, 5316.42, 2122.83, 0.0801125, 0, 0
13.2901, 5316.42, 2122.83, 0.0801125, -138.731, 749.465
13.3001, 5317.54, 2128.18, 0.0794586, 0, 0
13.3101, 5317.54, 2128.18, 0.0794586, 111.347, 533.657
13.3201, 5316.89, 2136.33, 0.0788719, 0, 0
13.3301, 5316.89, 2136.33, 0.0788719, -65.1838, 813.813
13.3401, 5315.86, 2141.51, 0.076627, 0, 0
13.3501, 5315.86, 2141.51, 0.076627, -102.277, 517.988
13.3601, 5314.81, 2151.18, 0.0755977, 0, 0
