118.88, 5400, 1800, 0, -nan, -nan
118.89, 5393.26, 1800.68, 0.0143529, -nan, -nan
118.9, 5393.26, 1800.68, 0.0143529, -674.604, 68.3927
118.91, 5386.5, 1801.27, 0.0272343, 0, 0
118.92, 5386.5, 1801.27, 0.0272343, -674.712, 58.4657
118.93, 5379.77, 1801.65, 0.0359089, 0, 0
118.94, 5379.77, 1801.65, 0.0359089, -672.868, 37.6166
118.95, 5373.02, 1801.94, 0.0484053, 0, 0
118.96, 5373.02, 1801.94, 0.0484053, -672.929, 29.1469
118.97, 5366.36, 1802.63, 0.0572078, 0, 0
118.98, 5366.36, 1802.63, 0.0572078, -667.317, 69.4748
118.99, 5359.87, 1803.14, 0.0680914, 0, 0
119, 5359.87, 1803.14, 0.0680914, -648.678, 51.206
119.01, 5353.24, 1803.38, 0.0830661, 0, 0
119.02, 5353.24, 1803.38, 0.0830661, -662.032, 23.672
119.03, 5346.56, 1803.86, 0.0905398, 0, 0
119.04, 5346.56, 1803.86, 0.0905398, -667.069, 48.3168
119.05, 5339.96, 1804.6, 0.105826, 0, 0
119.06, 5339.96, 1804.6, 0.105826, -659.288, 73.1483
119.07, 5333.51, 1805.27, 0.115161, 0, 0
119.08, 5333.51, 1805.27, 0.115161, -645.725, 67.1121
119.09, 5327.02, 1806.04, 0.126912, 0, 0
119.1, 5327.02, 1806.04, 0.126912, -649.378, 76.962
119.11, 5320.88, 1806.49, 0.141772, 0, 0
119.12, 5320.88, 1806.49, 0.141772, -611.977, 45.3043
119.13, 5314.67, 1807.17, 0.151586, 0, 0
119.14, 5314.67, 1807.17, 0.151586, -619.634, 68.1433
119.15, 5308.41, 1807.92, 0.165111, 0, 0
119.16, 5308.41, 1807.92, 0.165111, -625.469, 74.8279
119.17, 5302, 1808.55, 0.174976, 0, 0
119.18, 5302, 1808.55, 0.174976, -640.335, 62.5238
119.19, 5295.83, 1809.35, 0.187825, 0, 0
119.2, 5295.83, 1809.35, 0.187825, -616.667, 79.6617
119.21, 5290.24, 1810.23, 0.202684, 0, 0
119.22, 5290.24, 1810.23, 0.202684, -559.228, 88.6442
119.23, 5284.63, 1810.58, 0.210155, 0, 0
119.24, 5284.63, 1810.58, 0.210155, -558.798, 34.1647
119.25, 5284.63, 1810.58, 0.210155, 0, 0
119.26, 5279.85, 1810.79, 0.229937, 0, 0
119.27, 5279.85, 1810.79, 0.229937, -477.037, 21.1774
119.28, 5274.86, 1811.51, 0.237297, 0, 0
119.29, 5270.61, 1811.96, 0.252336, -498.441, 72.2098
119.3, 5270.61, 1811.96, 0.252336, -425.951, 44.8625
119.31, 5266.4, 1812.19, 0.268451, 0, 0
119.32, 5266.4, 1812.19, 0.268451, -420.319, 23.1615
119.33, 5262.45, 1812.14, 0.277992, 0, 0
119.34, 5262.45, 1812.14, 0.277992, -395.018, -4.53964
119.35, 5258.75, 1812.64, 0.294048, 0, 0
119.36, 5258.75, 1812.64, 0.294048, -369.057, 49.8376
119.37, 5258.75, 1812.64, 0.294048, 0, 0
119.38, 5255.31, 1812.86, 0.306631, 0, 0
119.39, 5255.31, 1812.86, 0.306631, -344.223, 21.5597
119.4, 5252.13, 1812.8, 0.327066, 0, 0
119.41, 5252.13, 1812.8, 0.327066, -318.178, -5.52005
119.42, 5249.35, 1812.2, 0.346718, 0, 0
119.43, 5249.35, 1812.2, 0.346718, -277.708, -60.9292
119.44, 5246.86, 1812.02, 0.359695, 0, 0
119.45, 5246.86, 1812.02, 0.359695, -248.591, -17.3943
119.46, 5244.73, 1811.46, 0.380631, 0, 0
119.47, 5244.73, 1811.46, 0.380631, -213.263, -56.1024
119.48, 5242.53, 1810.99, 0.392539, 0, 0
119.49, 5242.53, 1810.99, 0.392539, -219.172, -46.5193
119.5, 5241.4, 1809.85, 0.419032, 0, 0
119.51, 5241.4, 1809.85, 0.419032, -112.711, -114.645
119.52, 5240.12, 1808.37, 0.445181, 0, 0
119.53, 5240.12, 1808.37, 0.445181, -128.312, -147.572
119.54, 5238.78, 1807.01, 0.459507, 0, 0
119.55, 5238.78, 1807.01, 0.459507, -132.888, -134.702
119.56, 5238.42, 1805.86, 0.487831, 0, 0
119.57, 5238.42, 1805.86, 0.487831, -36.0411, -115.101
119.58, 5238.49, 1803.85, 0.507029, 0, 0
119.59, 5238.49, 1803.85, 0.507029, 6.65896, -200.992
119.6, 5238.49, 1801.2, 0.535702, 0, 0
119.61, 5238.49, 1801.2, 0.535702, 0.0975365, -265.294
119.62, 5238.15, 1799.37, 0.579859, 0, 0
119.63, 5238.15, 1799.37, 0.579859, -33.9621, -182.27
119.64, 5238.67, 1797.02, 0.599173, 0, 0
119.65, 5238.67, 1797.02, 0.599173, 52.6585, -235.053
119.66, 5238.81, 1794.27, 0.631818, 0, 0
119.67, 5238.81, 1794.27, 0.631818, 13.4221, -273.814
119.68, 5239.03, 1791.53, 0.654635, 0, 0
119.69, 5239.03, 1791.53, 0.654635, 22.4407, -274.007
119.7, 5239.53, 1788.36, 0.690002, 0, 0
119.71, 5239.53, 1788.36, 0.690002, 49.9877, -316.473
119.72, 5239.52, 1784.76, 0.735178, 0, 0
119.73, 5239.52, 1784.76, 0.735178, -1.35901, -359.996
119.74, 5239.93, 1781.51, 0.758916, 0, 0
119.75, 5239.93, 1781.51, 0.758916, 40.4499, -325.613
119.76, 5240.59, 1777.95, 0.798698, 0, 0
119.77, 5240.59, 1777.95, 0.798698, 66.5907, -354.233
119.78, 5241.64, 1774.23, 0.828126, 0, 0
119.79, 5241.64, 1774.23, 0.828126, 104.581, -371.393
119.8, 5242.42, 1770.05, 0.863971, 0, 0
119.81, 5242.42, 1770.05, 0.863971, 77.8642, -419.07
119.82, 5242.42, 1770.05, 0.863971, 0, 0
119.83, 5242.95, 1765.81, 0.90788, 0, 0
119.84, 5244.11, 1761.49, 0.965455, 53.3013, -424.094
119.85, 5244.11, 1761.49, 0.965455, 116.336, -433.026
119.86, 5245.6, 1756.69, 1.00718, 0, 0
119.87, 5245.6, 1756.69, 1.00718, 148.9, -479.638
119.88, 5247.11, 1751.67, 1.02785, 0, 0
119.89, 5247.11, 1751.67, 1.02785, 150.595, -501.518
119.9, 5249.23, 1746.64, 1.06242, 0, 0
119.91, 5249.23, 1746.64, 1.06242, 212.389, -502.778
119.92, 5252, 1741.43, 1.1278, 0, 0
119.93, 5252, 1741.43, 1.1278, 276.883, -521.166
119.94, 5254.99, 1736.45, 1.14569, 0, 0
119.95, 5254.99, 1736.45, 1.14569, 298.105, -496.274
119.96, 5258.71, 1731.65, 1.21049, 0, 0
119.97, 5258.71, 1731.65, 1.21049, 371.923, -480.123
119.98, 5262.75, 1726.82, 1.23353, 0, 0
119.99, 5262.75, 1726.82, 1.23353, 402.584, -482.123
120, 5267.42, 1722.29, 1.26541, 0, 0
120.01, 5267.42, 1722.29, 1.26541, 467.278, -452.941
120.02, 5271.94, 1717.86, 1.3092, 0, 0
120.03, 5271.94, 1717.86, 1.3092, 451.885, -442.809
120.04, 5276.82, 1714.12, 1.32929, 0, 0
120.05, 5276.82, 1714.12, 1.32929, 487.419, -373.121
120.06, 5281.97, 1710.52, 1.36217, 0, 0
120.07, 5281.97, 1710.52, 1.36217, 514.313, -359.751
