1.57356e-05, 0, 0, 0, -nan, -nan
0.00342131, 0, 0, 0, -nan, -nan
0.00676203, 0, 0, 0, 0, 0
0.0100615, 0, 0, 0, 0, 0
0.0134017, 0, 0, 0, 0, 0
0.0167489, 0, 0, 0, 0, 0
0.0200748, 0, 0, 0, 0, 0
0.0234215, 0, 0, 0, 0, 0
0.026763, 0, 0, 0, 0, 0
0.0301027, 0, 0, 0, 0, 0
0.0334044, 0, 0, 0, 0, 0
0.0367625, 0, 0, 0, 0, 0
0.0400875, 0, 0, 0, 0, 0
0.0433707, 0, 0, 0, 0, 0
0.0467701, 0, 0, 0, 0, 0
0.0500882, 0, 0, 0, 0, 0
0.0536976, 0, 0, 0, 0, 0
0.0567441, 0, 0, 0, 0, 0
0.0601344, 0, 0, 0, 0, 0
0.0634325, 0, 0, 0, 0, 0
0.0668886, 0, 0, 0, 0, 0
0.0701048, 0, 0, 0, 0, 0
0.0734098, 0, 0, 0, 0, 0
0.0767949, 0, 0, 0, 0, 0
0.0801268, 0, 0, 0, 0, 0
0.0834043, 0, 0, 0, 0, 0
0.0867925, 0, 0, 0, 0, 0
0.0901084, 0, 0, 0, 0, 0
0.0934303, 0, 0, 0, 0, 0
0.0967839, 0, 0, 0, 0, 0
0.100114, 0, 0, 0, 0, 0
0.103448, 0, 0, 0, 0, 0
0.106816, 0, 0, 0, 0, 0
0.110108, 0, 0, 0, 0, 0
0.113408, 0, 0, 0, 0, 0
0.116744, 0, 0, 0, 0, 0
0.120068, 0, 0, 0, 0, 0
0.123428, 0, 0, 0, 0, 0
0.126778, 0, 0, 0, 0, 0
0.130109, 0, 0, 0, 0, 0
0.133444, 0, 0, 0, 0, 0
0.136793, 0, 0, 0, 0, 0
0.14009, 0, 0, 0, 0, 0
0.143435, 0, 0, 0, 0, 0
0.14674, 0, 0, 0, 0, 0
0.150127, 0, 0, 0, 0, 0
0.153441, 0, 0, 0, 0, 0
0.156763, 0, 0, 0, 0, 0
0.160123, 0, 0, 0, 0, 0
0.163398, 0, 0, 0, 0, 0
0.166772, 0, 0, 0, 0, 0
0.170086, 0, 0, 0, 0, 0
0.173423, 0, 0, 0, 0, 0
0.176768, 0, 0, 0, 0, 0
0.180071, 0, 0, 0, 0, 0
0.183397, 0, 0, 0, 0, 0
0.186774, 0, 0, 0, 0, 0
0.190068, 0, 0, 0, 0, 0
0.193398, 0, 0, 0, 0, 0
0.196719, 0, 0, 0, 0, 0
0.200094, 0, 0, 0, 0, 0
0.203445, 0, 0, 0, 0, 0
0.206776, 0, 0, 0, 0, 0
0.210103, 0, 0, 0, 0, 0
0.213431, 0, 0, 0, 0, 0
0.216833, 0, 0, 0, 0, 0
0.220149, 0, 0, 0, 0, 0
0.223484, 0, 0, 0, 0, 0
0.226821, 0, 0, 0, 0, 0
0.23015, 0, 0, 0, 0, 0
0.233485, 0, 0, 0, 0, 0
0.236771, 0, 0, 0, 0, 0
0.240114, 0, 0, 0, 0, 0
0.243432, 0, 0, 0, 0, 0
0.246815, 0, 0, 0, 0, 0
0.250149, 0, 0, 0, 0, 0
0.25346, 0, 0, 0, 0, 0
